Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
48384.0	18.49	0.12	r'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
49248.0	18.47	0.14	i'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
102816.0	19.56	0.04	i'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
120960.0	19.51	0.2	r'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
121824.0	19.46	0.05	i'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
122688.0	19.6	0.04	r'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
126144.0	19.48	0.03	i'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
215136.0	20.09	0.06	r'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
216000.0	20.04	0.1	i'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
299808.0	20.48	0.04	r'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
301536.0	20.32	0.09	i'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
392256.0	20.75	0.11	r'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
476928.0	21.0	0.13	r'	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	n	arXiv1705.08455	no
619488.0	21.09	0.03	i'	AB	ORM/Liverpool(2m)/RATCAM	n	arXiv1705.08455	no
620352.0	21.26	0.03	r'	AB	ORM/Liverpool(2m)/RATCAM	n	arXiv1705.08455	no
874368.0	21.35	0.03	i'	AB	ORM/Liverpool(2m)/RATCAM	n	arXiv1705.08455	no
875232.0	21.57	0.03	r'	AB	ORM/Liverpool(2m)/RATCAM	n	arXiv1705.08455	no
1307232.0	21.9	0.08	i'	AB	ORM/Liverpool(2m)/RATCAM	n	arXiv1705.08455	no
1308096.0	22.06	0.05	r'	AB	ORM/Liverpool(2m)/RATCAM	n	arXiv1705.08455	no
1822176.0	22.36	0.1	i'	AB	ORM/Liverpool(2m)/RATCAM	n	arXiv1705.08455	no
1823040.0	22.64	0.12	r'	AB	ORM/Liverpool(2m)/RATCAM	n	arXiv1705.08455	no
3205440.0	23.56	0.26	i'	AB	ORM/Liverpool(2m)/RATCAM	n	arXiv1705.08455	no
3207168.0	24.05	0.28	r'	AB	ORM/Liverpool(2m)/RATCAM	n	arXiv1705.08455	no
4158432.0	23.9	0.3	i'	AB	LCO/Magellan2Clay(6.5m)/LDSS-3	n	arXiv1705.08455	no
4160160.0	24.23	0.15	r'	AB	LCO/Magellan2Clay(6.5m)/LDSS-3	n	arXiv1705.08455	no
4162752.0	24.33	0.15	g'	AB	LCO/Magellan2Clay(6.5m)/LDSS-3	n	arXiv1705.08455	no
32140.8	18.24	0.01	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
33868.8	18.29	0.01	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
35596.8	18.35	0.01	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
37324.8	18.43	0.01	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
39052.8	18.45	0.01	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
40780.8	18.52	0.01	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
42508.8	18.55	0.01	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
127180.8	19.7	0.01	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
207532.8	20.26	0.03	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
294796.8	20.57	0.01	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
379468.8	20.87	0.01	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
465004.8	21.11	0.02	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	arXiv2009.00579	no
