Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
666.0	16.0	0.0	R	USNO	PAO/VLT-UT2-Kueyen/X-SHOOTER	n	18187	no
532.0	17.62	0.18	UVW1	AB	NGSO/Swift/UVOT	n	18192	no
3848.5	19.8	0.0	UVM2	AB	NGSO/Swift/UVOT	n	18192	no
1219.5	19.85	0.28	UVW2	AB	NGSO/Swift/UVOT	n	18192	no
61200.0	23.2	0.1	g	AB	LSO/MPG-ESO(2.2m)/GROND	n	18195	no
61200.0	22.6	0.1	r	AB	LSO/MPG-ESO(2.2m)/GROND	n	18195	no
61200.0	22.3	0.1	i	AB	LSO/MPG-ESO(2.2m)/GROND	n	18195	no
61200.0	22.0	0.2	z	AB	LSO/MPG-ESO(2.2m)/GROND	n	18195	no
37440.0	20.4	0.0	r'	SDSS	SAAO/LCOGT-SAAO(3X1m)/SpectralCamera	n	18197	no
38160.0	21.0	0.0	i'	SDSS	SAAO/LCOGT-SAAO(3X1m)/SpectralCamera	n	18197	no
8100.0	19.1	0.4	r'	SDSS	SAAO/LCOGT-SAAO(3X1m)/SpectralCamera	n	18199	no
13980.0	19.7	0.3	r'	SDSS	SAAO/LCOGT-SAAO(3X1m)/SpectralCamera	n	18199	no
23880.0	20.3	0.2	r'	SDSS	SAAO/LCOGT-SAAO(3X1m)/SpectralCamera	n	18199	no
276.3592	13.812	0.0315	V	AB	NGSO/Swift/UVOT	y	Oates	no
331.3592	13.94	0.0295	V	AB	NGSO/Swift/UVOT	y	Oates	no
395.6894	14.073	0.0385	V	AB	NGSO/Swift/UVOT	y	Oates	no
482.2025	14.475	0.052	V	AB	NGSO/Swift/UVOT	y	Oates	no
594.1046	14.905	0.116	V	AB	NGSO/Swift/UVOT	y	Oates	no
730.6317	14.945	0.065	V	AB	NGSO/Swift/UVOT	y	Oates	no
829.0889	15.333	0.1365	V	AB	NGSO/Swift/UVOT	y	Oates	no
944.2179	15.439	0.043	V	AB	NGSO/Swift/UVOT	y	Oates	no
1145.8997	15.673	0.0875	V	AB	NGSO/Swift/UVOT	y	Oates	no
1393.8812	16.123	0.0895	V	AB	NGSO/Swift/UVOT	y	Oates	no
1693.5405	16.164	0.104	V	AB	NGSO/Swift/UVOT	y	Oates	no
1905.8032	16.269	0.166	V	AB	NGSO/Swift/UVOT	y	Oates	no
6469.4257	18.264	0.168	V	AB	NGSO/Swift/UVOT	y	Oates	no
7606.9474	18.191	0.174	V	AB	NGSO/Swift/UVOT	y	Oates	no
12924.0213	18.933	0.4625	V	AB	NGSO/Swift/UVOT	y	Oates	no
19766.9263	17.663	0.0	V	AB	NGSO/Swift/UVOT	y	Oates	no
34086.6598	18.507	0.792	V	AB	NGSO/Swift/UVOT	y	Oates	no
41597.2102	20.027	0.652	V	AB	NGSO/Swift/UVOT	y	Oates	no
101815.3295	20.482	0.276	V	AB	NGSO/Swift/UVOT	y	Oates	no
115164.4998	23.209	0.0	V	AB	NGSO/Swift/UVOT	y	Oates	no
196464.2506	19.688	1.179	V	AB	NGSO/Swift/UVOT	y	Oates	no
251360.5389	20.542	0.718	V	AB	NGSO/Swift/UVOT	y	Oates	no
285955.489	19.71	0.349	V	AB	NGSO/Swift/UVOT	y	Oates	no
835005.1756	21.177	0.5005	V	AB	NGSO/Swift/UVOT	y	Oates	no
326.25	16.34	0.05	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
519.3	16.86	0.08	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
693.45	17.37	0.09	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
931.05	17.83	0.06	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
1257.6	18.34	0.1	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
1605.05	18.75	0.13	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
1868.45	18.63	0.16	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
6571.3	20.46	0.17	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
8006.85	20.58	0.19	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
494.15	17.28	0.13	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
669.1	17.48	0.14	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
841.6	17.91	0.18	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
1232.9	18.25	0.15	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
1580.15	18.93	0.23	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
1843.9	18.75	0.28	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
6366.6	21.09	0.47	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
10890.5	21.26	0.36	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
469.45	16.47	0.13	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
643.45	17.15	0.17	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
816.55	17.41	0.2	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
1207.85	18.1	0.2	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
1555.25	18.28	0.22	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
1817.0	18.39	0.32	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
6161.4	20.91	0.54	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
7596.9	20.57	0.42	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
569.8	16.85	0.19	V	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
