Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
764.0	17.9	0.0	R	USNO	AKO/MASTER-Progenitor/Apogee-ALTA-U16M	n	3869	no
1440.0	18.3	0.0	R	USNO	AKO/MASTER-Progenitor/Apogee-ALTA-U16M	n	3869	no
1717.5	19.4	0.0	R	USNO	AKO/MASTER-Progenitor/Apogee-ALTA-U16M	n	3869	no
11300.0	20.72	0.04	B	Landolt	ORM/NOT(2.56m)/ALFOSC+ORM/NOT(2.56m)/StanCam	n	sollerman07	no
11700.0	20.72	0.05	B	Landolt	ORM/NOT(2.56m)/ALFOSC+ORM/NOT(2.56m)/StanCam	n	sollerman07	no
12000.0	20.65	0.04	B	Landolt	ORM/NOT(2.56m)/ALFOSC+ORM/NOT(2.56m)/StanCam	n	sollerman07	no
3650000.0	24.43	0.16	B	Landolt	PAO/ANTU-VLT-UT1(8.2m)/ISAAC	n	sollerman07	no
3650000.0	24.26	0.17	V	Landolt	PAO/ANTU-VLT-UT1(8.2m)/ISAAC	n	sollerman07	no
635.0	18.22	0.35	Rc	Landolt	ESAT/BOOTES-1B(30cm)/G2-CCD	n	sollerman07	no
1250.0	19.11	0.32	Rc	Landolt	ESAT/BOOTES-1B(30cm)/G2-CCD	n	sollerman07	no
2310.0	18.94	0.03	Rc	Landolt	OSN/1.5m/ROPER	n	sollerman07	no
2610.0	19.04	0.04	Rc	Landolt	OSN/1.5m/ROPER	n	sollerman07	no
2920.0	19.07	0.03	Rc	Landolt	OSN/1.5m/ROPER	n	sollerman07	no
3690.0	19.67	0.33	Rc	Landolt	ESAT/BOOTES-1B(30cm)/G2-CCD	n	sollerman07	no
4290.0	19.31	0.03	Rc	Landolt	OSN/1.5m/ROPER	n	sollerman07	no
5770.0	19.56	0.05	Rc	Landolt	OSN/1.5m/ROPER	n	sollerman07	no
6080.0	19.59	0.07	Rc	Landolt	OSN/1.5m/ROPER	n	sollerman07	no
7580.0	19.8	0.04	Rc	Landolt	ORM/NOT(2.56m)/ALFOSC+ORM/NOT(2.56m)/StanCam	n	sollerman07	no
8130.0	19.85	0.05	Rc	Landolt	ORM/NOT(2.56m)/ALFOSC+ORM/NOT(2.56m)/StanCam	n	sollerman07	no
8510.0	19.93	0.04	Rc	Landolt	ORM/NOT(2.56m)/ALFOSC+ORM/NOT(2.56m)/StanCam	n	sollerman07	no
10500.0	19.33	0.2	Rc	Landolt	ESAT/BOOTES-1B(30cm)/G2-CCD	n	sollerman07	no
15800.0	20.15	0.04	Rc	Landolt	OSN/1.5m/ROPER	n	sollerman07	no
16700.0	20.21	0.05	Rc	Landolt	OSN/1.5m/ROPER	n	sollerman07	no
17600.0	20.23	0.07	Rc	Landolt	OSN/1.5m/ROPER	n	sollerman07	no
18500.0	20.38	0.08	Rc	Landolt	OSN/1.5m/ROPER	n	sollerman07	no
20200.0	20.42	0.1	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
20500.0	20.22	0.08	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
20900.0	20.42	0.1	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
21200.0	20.34	0.09	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
21500.0	20.39	0.09	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
21900.0	20.47	0.11	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
22200.0	20.51	0.12	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
22300.0	20.25	0.05	Rc	Landolt	LSO/Danish(1.54m)/DFOSC	n	sollerman07	no
22600.0	20.39	0.11	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
22800.0	20.47	0.06	Rc	Landolt	LSO/Danish(1.54m)/DFOSC	n	sollerman07	no
22900.0	20.35	0.11	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
23300.0	20.24	0.1	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
23600.0	20.35	0.07	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
24300.0	20.3	0.07	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
24900.0	20.49	0.08	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
25600.0	20.35	0.08	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
26200.0	20.39	0.07	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
26900.0	20.62	0.11	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
28500.0	20.43	0.05	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
29100.0	20.55	0.08	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
29300.0	20.64	0.09	Rc	Landolt	LSO/Danish(1.54m)/DFOSC	n	sollerman07	no
29700.0	20.69	0.1	Rc	Landolt	LSO/Danish(1.54m)/DFOSC	n	sollerman07	no
29800.0	20.51	0.08	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
31300.0	20.49	0.06	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
31900.0	20.62	0.07	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
32600.0	20.55	0.06	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
33200.0	20.6	0.07	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
33900.0	20.58	0.06	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
34200.0	20.55	0.05	Rc	Landolt	PAO/ANTU-VLT-UT1(8.2m)/ISAAC	n	sollerman07	no
34500.0	20.6	0.06	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
35100.0	20.6	0.06	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
35800.0	20.73	0.07	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
36400.0	20.59	0.06	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
37100.0	20.65	0.06	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
37700.0	20.71	0.07	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
38400.0	20.74	0.08	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
39300.0	20.57	0.08	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
40000.0	20.69	0.09	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
40600.0	20.66	0.09	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
41300.0	20.78	0.1	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
41900.0	20.83	0.11	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
42500.0	20.71	0.09	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
43200.0	20.73	0.11	Rc	Landolt	MDM/McGrawHill(1.3m)/SITe+MDM/Hiltner(2.4m)/SITe	n	sollerman07	no
