Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
76.5	16.103	0.19	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
115.8	16.373	0.16	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
154.9	16.563	0.2	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
233.4	16.843	0.2	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
342.1	17.193	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
444.1	17.443	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
544.3	17.623	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
646.3	17.773	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
764.6	17.913	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
865.7	18.013	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
967.7	18.083	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
1067.9	18.123	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
1239.0	18.243	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
1340.1	18.303	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
1439.4	18.343	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
1539.6	18.363	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
1681.3	18.403	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
1782.4	18.453	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
1883.5	18.473	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
1986.3	18.493	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
2102.1	18.553	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
2204.1	18.553	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
2303.4	18.553	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
2406.2	18.633	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
2523.7	18.643	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
2624.0	18.673	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
2724.2	18.683	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
2826.1	18.723	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
2942.8	18.733	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
3043.9	18.753	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
3144.1	18.763	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
3244.3	18.793	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	LiLiang(correcting_Filgas2011_data)	no
