Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
29.3	15.7	0.0	CR	USNO	LANL/ROTSE-III/CCD	n	Yost2007	no
43.1	15.6	0.0	CR	USNO	LANL/ROTSE-III/CCD	n	Yost2007	no
57.7	15.6	0.0	CR	USNO	LANL/ROTSE-III/CCD	n	Yost2007	no
72.1	15.6	0.0	CR	USNO	LANL/ROTSE-III/CCD	n	Yost2007	no
86.4	15.6	0.0	CR	USNO	LANL/ROTSE-III/CCD	n	Yost2007	no
100.8	15.6	0.0	CR	USNO	LANL/ROTSE-III/CCD	n	Yost2007	no
115.1	15.6	0.0	CR	USNO	LANL/ROTSE-III/CCD	n	Yost2007	no
129.3	15.6	0.0	CR	USNO	LANL/ROTSE-III/CCD	n	Yost2007	no
143.2	15.6	0.0	CR	USNO	LANL/ROTSE-III/CCD	n	Yost2007	no
157.7	15.6	0.0	CR	USNO	LANL/ROTSE-III/CCD	n	Yost2007	no
179.2	16.2	0.0	CR	USNO	LANL/ROTSE-III/CCD	n	Yost2007	no
302.0	19.7	0.0	V	Vega	NGSO/Swift/UVOT	n	Mangano2007	no
107.2300033569336	17.750666	0.14288452	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
117.25	17.903292	0.15648301	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
127.26000213623048	18.303759	0.19975364	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
137.27999877929688	18.50506	0.2285212	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
147.2899932861328	18.805527	0.27894652	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
157.30999755859375	19.083689	0.3389998	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
177.22999572753906	20.342136	0.4497519	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
4530.56982421875	18.685987	0.4730181	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
4735.3701171875	18.674099	0.12891817	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
4939.740234375	18.867777	0.1163024	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
5144.56982421875	19.114975	0.19526741	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
5348.91015625	18.648617	0.051166788	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
5553.83984375	18.664045	0.13424386	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
5962.56982421875	18.588839	0.1533472	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
6167.4501953125	18.535732	0.12625338	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
6349.85986328125	18.745146	0.16277528	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
10367.349609375	18.53657	0.10565495	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
10670.830078125	18.545248	0.10668145	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
10973.8095703125	18.59669	0.1108026	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
11278.7900390625	18.682425	0.042881366	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
11581.73046875	18.613047	0.042557474	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
11885.1796875	18.550816	0.044709574	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
12306.51953125	18.623226	0.08394687	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
17355.830078125	18.648987	0.07413904	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
18162.259765625	18.686232	0.07577443	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
21937.58984375	18.666788	0.08448641	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
22241.0	18.654621	0.08390762	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
22543.9296875	18.532045	0.07815051	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
22849.470703125	18.59945	0.11065817	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
23152.359375	18.532633	0.11152825	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
23455.8203125	18.72394	0.15109588	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
23760.220703125	18.515057	0.047422364	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
24063.650390625	18.560072	0.051897317	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
24257.939453125	18.46599	0.09844455	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
28018.130859375	18.62502	0.05946872	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
28628.33984375	18.484459	0.0770937	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
28832.060546875	18.71297	0.15425667	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
40733.96875	19.265451	0.22770165	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
40839.46875	18.67145	0.21110064	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
40910.94921875	18.5589	0.28785896	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
41084.73828125	18.682655	0.119644254	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
41384.4609375	18.783249	0.18080567	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
45233.62890625	19.093288	0.19772787	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
45338.6484375	18.71389	0.18346608	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
45410.16015625	19.35165	0.3988593	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
45583.390625	18.93676	0.13214847	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
45883.62109375	19.128128	0.20907141	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
50992.3515625	19.201567	0.20766982	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
51097.26953125	19.289192	0.25830415	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
51168.828125	18.58197	0.231412	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
51342.171875	19.048012	0.13924453	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
51643.671875	19.180582	0.2159286	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
56811.98828125	18.843416	0.17291646	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
56916.94140625	19.192255	0.2462865	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
56988.48046875	19.63644	0.50088394	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
57161.75	18.927376	0.131127	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
57463.01171875	19.291718	0.22661218	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
62572.359375	19.6872	0.2703189	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
62677.359375	19.433287	0.2852461	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
62748.87890625	18.651798	0.2408053	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
62921.73046875	19.14061	0.14619024	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
63222.75	19.320538	0.22881377	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
68382.5703125	19.648506	0.29111907	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
68472.421875	19.840557	0.40318325	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
68534.3828125	19.197157	0.38870323	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
68683.25	19.532946	0.19363578	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
68938.890625	19.975245	0.35811648	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
74151.90625	19.654682	0.27060154	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
74256.84375	19.320772	0.2646686	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
74328.3515625	19.126278	0.33542845	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
74501.203125	19.522942	0.177559	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
74802.2421875	20.079596	0.3425342	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
79932.3515625	20.046553	0.29219234	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
80067.5625	19.787472	0.314964	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
80160.2265625	19.85103	0.5209352	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
80383.7734375	19.445137	0.15084854	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
80774.1484375	19.942715	0.27695945	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
85752.0	19.570826	0.22237526	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
85887.2265625	19.76954	0.3088331	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
86203.3984375	19.807774	0.18130352	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
86594.25	19.69746	0.24575636	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
89129.5703125	19.599953	0.2711447	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
91551.328125	20.045788	0.24166724	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
91746.6484375	20.078289	0.31922334	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
92202.9921875	19.87358	0.15709625	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
92773.71875	20.058952	0.24706574	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
97377.28125	20.17728	0.25532153	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
97580.59375	19.986364	0.2892032	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
98054.1015625	20.150484	0.17772005	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
98647.21875	20.278143	0.27392685	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
99776.640625	19.922535	0.31336737	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
103136.703125	20.331879	0.28184158	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
103340.0625	19.712954	0.24208644	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
103812.5625	20.026993	0.16637394	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
104406.8515625	20.542465	0.32087296	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
108897.21875	20.580479	0.32889262	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
109100.0	20.641956	0.4725273	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
109236.9921875	19.618326	0.34596887	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
109573.1171875	20.505962	0.21979132	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
110166.8125	20.834522	0.37405604	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
114919.2265625	20.243443	0.34014258	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
115056.1875	19.640615	0.35683852	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
115391.8203125	20.267593	0.18946978	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
116645.8828125	21.216007	0.3565816	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
117341.1875	20.908937	0.28051546	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
120816.3515625	19.886446	0.43266472	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
121153.5078125	20.459856	0.21302924	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
124828.53125	21.214916	0.43184084	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
126231.7578125	19.762423	0.28198835	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
126583.640625	20.5761	0.3196038	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
127340.6328125	20.588047	0.32361847	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
130580.3203125	20.279305	0.44593164	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
131220.859375	21.51294	0.530329	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
131457.203125	20.779036	0.21612717	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
135164.953125	21.162369	0.31858453	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
137826.765625	20.585491	0.32036832	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
138553.046875	20.532053	0.21701182	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
142496.0	21.2009	0.40344214	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
144372.03125	21.573421	0.43243927	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
146518.390625	21.760391	0.5248034	UVW1	AB	NGSO/Swift/UVOT	n	Roming2017	no
147419.828125	21.819057	0.52031344	UVM2	AB	NGSO/Swift/UVOT	n	Roming2017	no
150132.921875	20.835297	0.26074678	UVW2	AB	NGSO/Swift/UVOT	n	Roming2017	no
