Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
282.0	18.7	0.0	r	SDSS	PO/60inches/SEDM	n	17315	no
1552.0	19.7	0.0	r	SDSS	PO/60inches/SEDM	n	17315	no
1080.0	19.21	0.07	r	SDSS	Haleakala/Faulkes-North(2m)/MuSCAT3	n	17316	no
17420.0	19.6	0.0	g'	GSC	OAO/MITSuME(50cm)/Alta-U6	n	17331	no
17420.0	19.6	0.0	Rc	GSC	OAO/MITSuME(50cm)/Alta-U6	n	17331	no
17420.0	19.1	0.0	Ic	GSC	OAO/MITSuME(50cm)/Alta-U6	n	17331	no
69033.6	22.7	0.0	r	SDSS	PO/60inches/SEDM	n	17335	no
65550.0	24.2	0.0	g'	AB	LSO/MPG-ESO(2.2m)/GROND	n	17336	sed/X/Y
65550.0	23.6	0.1	r'	AB	LSO/MPG-ESO(2.2m)/GROND	n	17336	sed/X/Y
65550.0	22.7	0.2	i'	AB	LSO/MPG-ESO(2.2m)/GROND	n	17336	sed/X/Y
65550.0	22.4	0.4	z'	AB	LSO/MPG-ESO(2.2m)/GROND	n	17336	sed/X/Y
65550.0	20.2	0.3	J	AB	LSO/MPG-ESO(2.2m)/GROND	n	17336	sed/X/Y
65550.0	19.9	0.5	H	AB	LSO/MPG-ESO(2.2m)/GROND	n	17336	sed/X/Y
65550.0	18.7	0.4	K	AB	LSO/MPG-ESO(2.2m)/GROND	n	17336	sed/X/Y
23269.0	21.7	0.1	Rc	USNO	ARIES/Sampurnanand(104cm)/AIMPOL	n	17337	no
15120.0	21.3	0.2	R	USNO	Xinglong/TNT(0.8m)/VersArray1300B	n	17339	no
76266.0	23.4	0.2	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	17343	no
76266.0	22.6	0.1	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	17343	no
76266.0	20.72	0.0	z	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	17343	no
17408.74	21.25	0.22	R	USNO	Sayan/AZT-33IK(1.6m)/E2V-CCD30-11	n	17347	no
21036.67	21.43	0.25	R	USNO	Sayan/AZT-33IK(1.6m)/E2V-CCD30-11	n	17347	no
15610.75	20.75	0.2	R	USNO	Khureltogot/ORI-40/CCD	n	17366	no
22680.0	22.1	0.1	R	USNO	Yunnan/GMG(2.4m)/YFOSC	n	17651	no
582.55	20.97	0.0	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
1198.75	21.48	0.0	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
1783.15	21.28	0.0	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
2214.25	21.56	0.0	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
2737.6	22.37	0.0	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
7378.3	21.59	0.0	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
