Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
3303.1	16.7	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
3403.9	16.75	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
3519.5	16.76	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
3619.2	16.78	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
3720.2	16.8	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
3822.2	16.8	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
3992.0	16.82	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
4176.2	16.85	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
4363.8	16.87	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
4551.3	16.89	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
4769.3	16.92	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
4956.1	16.94	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
5154.4	16.95	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
5350.7	16.97	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
5533.0	17.0	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
5632.8	16.99	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
5734.0	17.02	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
5836.0	17.02	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
5971.4	17.04	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
6072.2	17.04	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
6174.0	17.04	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
6275.5	17.06	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
6403.5	17.07	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
6502.9	17.08	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
6604.2	17.08	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
6705.9	17.11	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
6829.4	17.1	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
6932.2	17.12	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
7034.1	17.13	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
7135.9	17.14	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
7259.2	17.15	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
7360.0	17.15	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
7462.3	17.16	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
7563.8	17.17	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
7680.4	17.18	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
7781.9	17.19	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
7883.7	17.2	0.01	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	Filgas2011	no
