Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
164.8	17.9	0.0	R	USNO	LSO/TAROT-S(25cm)/ANDOR-IKON-DW-436-N	n	5959	no
200.4	17.9	0.0	R	USNO	LSO/TAROT-S(25cm)/ANDOR-IKON-DW-436-N	n	5959	no
342.15	19.9	0.0	R	USNO	LSO/TAROT-S(25cm)/ANDOR-IKON-DW-436-N	n	5959	no
165.0	18.2	0.5	R	USNO	LSO/TAROT-S(25cm)/ANDOR-IKON-DW-436-N	n	5960	no
1869.0	20.7	0.4	I	USNO	CTIO/SMARTS(1.3m)/ANDICAM	n	5961	yes/X/Z
226.0	16.0	0.0	H	2MASS	LSO/REM(0.6m)/TORTORA	n	5963	no
2700.0	19.0	0.2	R	USNO	KPNO/SARA(0.9m)/Apogee-AP7-CCD	n	5967	no
464.0	17.7	0.5	R	Vega	OSN/BOOTES-IR(0.6m)/nIR	n	5968	no
32441.0	18.3	0.0	Ic	USNO	OAO/MITSuME(50cm)/Alta-U6	n	5977	no
32441.0	19.7	0.0	Rc	NOMAD	OAO/MITSuME(50cm)/Alta-U6	n	5977	no
32441.0	19.4	0.0	g'	NOMAD	OAO/MITSuME(50cm)/Alta-U6	n	5977	no
96.0	17.7	0.0	R	USNO	LSO/TAROT-S(25cm)/ANDOR-IKON-DW-436-N	n	5981	no
126.0	14.7	0.0	R	USNO	LSO/TAROT-S(25cm)/ANDOR-IKON-DW-436-N	n	5981	no
200.0	18.2	0.0	R	USNO	LSO/TAROT-S(25cm)/ANDOR-IKON-DW-436-N	n	5981	no
39784.0	20.2	0.0	R	USNO	HigashiHiroshima/KANATA(1.5m)/TRISPEC	n	5971	no
140.5	17.29	0.0	V	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/reports/report_23_1.pdf	no
346.0	19.77	0.0	V	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/reports/report_23_1.pdf	no
513.0	19.86	0.0	V	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/reports/report_23_1.pdf	no
2754.0	20.29	0.0	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/reports/report_23_1.pdf	no
2677.5	19.98	0.0	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/reports/report_23_1.pdf	no
2563.5	19.76	0.0	UVW1	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/reports/report_23_1.pdf	no
2449.0	19.96	0.0	UVM2	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/reports/report_23_1.pdf	no
717.0	18.64	0.0	UVW2	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/reports/report_23_1.pdf	no
