Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
60410.0	19.5	0.0	CR	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	29395	no
60650.0	19.4	0.0	CR	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	29395	no
61528.0	19.3	0.0	CR	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	29395	no
62007.0	19.4	0.0	CR	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	29395	no
62087.0	19.4	0.0	CR	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	29395	no
62845.0	19.4	0.0	CR	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	29395	no
63325.0	19.4	0.0	CR	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	29395	no
63503.0	19.4	0.0	CR	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	29395	no
64498.0	19.0	0.0	CR	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	29395	no
195764.256	19.94	0.09	R	AB	Sayan/AZT-33IK(1.6m)/E2V-CCD30-11	n	29417	no
204105.34	20.07	0.13	R	AB	IAO/HCT(2.01m)/HFOSC	n	29414	no
205863.34	19.79	0.15	I	AB	IAO/HCT(2.01m)/HFOSC	n	29414	no
211462.272	20.1	0.4	R	AB	Abastumani/AS-32(0.7m)/PL4240-CCD	n	29417	no
266112.0	20.2	0.1	z	AB	MGIO/LBT(8.4m)/LBC	n	29433	no
266112.0	20.7	0.1	r	AB	MGIO/LBT(8.4m)/LBC	n	29433	no
266112.0	21.1	0.1	g	AB	MGIO/LBT(8.4m)/LBC	n	29433	no
266112.0	20.4	0.1	i	AB	MGIO/LBT(8.4m)/LBC	n	29433	no
287072.64	20.61	0.04	R	AB	Sayan/AZT-33IK(1.6m)/E2V-CCD30-11	n	29438	no
379326.24	20.92	0.05	R	AB	Sayan/AZT-33IK(1.6m)/E2V-CCD30-11	n	29438	no
477422.208	21.09	0.08	R	AB	CrAO/ZTSH(2.6m)/FLI-PL4240	n	29499	no
480047.04	21.4	0.2	R	AB	Abastumani/AS-32(0.7m)/PL4240-CCD	n	29499	no
648834.624	21.8	0.2	R	AB	Abastumani/AS-32(0.7m)/PL4240-CCD	n	29499	no
660801.888	21.6	0.3	R	AB	CrAO/ZTSH(2.6m)/FLI-PL4240	n	29499	no
727303.968	21.66	0.09	R	AB	Sayan/AZT-33IK(1.6m)/E2V-CCD30-11	n	29520	no
985536.288	21.86	0.15	r'	AB	ATO/AZT-20/KL400	n	29520	no
1068087.168	21.8	0.4	R	AB	Sayan/AZT-33IK(1.6m)/E2V-CCD30-11	n	29520	no
1075420.8	22.18	0.14	r'	AB	ATO/AZT-20/KL400	n	29520	no
-88273.152	20.87	0.0	r	AB	PO/Oschin(1.2m)/ZTF	n	arXiv2204.07587	no
-86558.1552	21.34	0.0	g	AB	PO/Oschin(1.2m)/ZTF	n	arXiv2204.07587	no
