Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
1610.7	19.5	0.0	Rc	SDSS	PO/60inches/SEDM	n	Cenko2009	no
1698.0	20.3	0.0	i'	SDSS	PO/60inches/SEDM	n	Cenko2009	no
1793.5	19.51	0.71	z'	SDSS	PO/60inches/SEDM	n	Cenko2009	no
1892.3	20.2	0.0	Rc	SDSS	PO/60inches/SEDM	n	Cenko2009	no
1983.5	20.3	0.0	i'	SDSS	PO/60inches/SEDM	n	Cenko2009	no
2079.7	19.68	0.71	z'	SDSS	PO/60inches/SEDM	n	Cenko2009	no
3117.1	20.7	0.0	Rc	SDSS	PO/60inches/SEDM	n	Cenko2009	no
3272.3	21.19	0.45	i'	SDSS	PO/60inches/SEDM	n	Cenko2009	no
3430.1	19.77	0.68	z'	SDSS	PO/60inches/SEDM	n	Cenko2009	no
3585.8	21.4	0.0	g_Gunn	SDSS	PO/60inches/SEDM	n	Cenko2009	no
7397.9	21.68	0.25	Rc	SDSS	PO/60inches/SEDM	n	Cenko2009	no
8628.7	21.31	0.39	i'	SDSS	PO/60inches/SEDM	n	Cenko2009	no
9597.6	20.48	0.67	z'	SDSS	PO/60inches/SEDM	n	Cenko2009	no
210.0	19.971	0.426	R	Bessel	ORM/Liverpool(2m)/RATCAM	n	Melandri2008	no
698.4	21.517	0.75	R	Bessel	ORM/Liverpool(2m)/RATCAM	n	Melandri2008	no
2713.8	21.49	0.286	R	Bessel	ORM/Liverpool(2m)/RATCAM	n	Melandri2008	no
179.0	18.0	0.0	white	AB	NGSO/Swift/UVOT	n	5096	no
1560.0	22.5	0.0	R	Vega	MDM/McGrawHill(1.3m)/TIFKAM	n	5097	no
4486.58	19.0	0.0	J	2MASS	Haleakala/MAGNUM(2m)/MIP	n	5099	no
1907.0	18.6	0.0	R	USNO	KPNO/Super-LOTIS(0.6m)/E2V-TE-CCD	n	5100	no
8028.98	19.0	0.0	J	2MASS	MKO/Gemini-North(8.1m)/NIRI	n	5101	no
774.0	21.0	0.5	i'	SDSS	Haleakala/Faulkes-North(2m)/Hawkcam	n	5103	no
1860.0	20.2	0.2	i'	SDSS	Haleakala/Faulkes-North(2m)/Hawkcam	n	5103	no
1034.0	21.2	0.0	V	AB	NGSO/Swift/UVOT	n	5109	no
5141.0	21.4	0.0	B	AB	NGSO/Swift/UVOT	n	5109	no
4950.0	21.1	0.0	U	AB	NGSO/Swift/UVOT	n	5109	no
4736.0	20.6	0.0	UVW1	AB	NGSO/Swift/UVOT	n	5109	no
4852.0	20.9	0.0	UVM2	AB	NGSO/Swift/UVOT	n	5109	no
5446.0	19.7	0.0	UVW2	AB	NGSO/Swift/UVOT	n	5109	no
479.0	21.9	0.0	white	AB	NGSO/Swift/UVOT	n	5109	no
