Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
78.6	15.5	0.0	Ic	AB	OAO/MITSuME(50cm)/Alta-U6	n	23617	no
78.6	15.6	0.0	Rc	AB	OAO/MITSuME(50cm)/Alta-U6	n	23617	no
78.6	16.1	0.0	g'	AB	OAO/MITSuME(50cm)/Alta-U6	n	23617	no
4620.0	17.8	0.0	R	Vega	Xinglong/GWAC-F60B/AndoriKon-L936	n	23622	no
4675.0	16.0	0.0	R	Vega	Xinglong/2.16m/BFOSC	n	23623	no
23184.0	19.5	0.0	V	Vega	BassanoBresciano/25cm/CCD	n	23624	no
165.0	16.64	0.03	white	AB	NGSO/Swift/UVOT	n	23626	no
428.5	15.97	0.03	U	AB	NGSO/Swift/UVOT	n	23626	no
569.0	16.7	0.09	B	AB	NGSO/Swift/UVOT	n	23626	no
643.0	16.54	0.16	V	AB	NGSO/Swift/UVOT	n	23626	no
692.0	17.36	0.29	UVW1	AB	NGSO/Swift/UVOT	n	23626	no
29412.0	19.47	0.1	Rc	AB	OASDG/0.5m/CCD	n	23628	no
42316.0	19.47	0.02	r	AB	BSPU/MASTER-Amur/Apogee-ALTA-U16M	n	23632	no
11461.0	18.45	0.23	V	Vega	Sitapur/0.61m/CCD	n	23635	no
11461.0	17.83	0.25	R	Vega	Sitapur/0.61m/CCD	n	23635	no
11461.0	18.81	0.39	B	Vega	Sitapur/0.61m/CCD	n	23635	no
1368.0	16.9	0.1	R	Lupton	Xinjiang/NEXT(0.6m)/CCD+Xinglong/2.16m/BFOSC	n	23636	no
21492.0	19.1	0.1	R	Lupton	Xinjiang/NEXT(0.6m)/CCD+Xinglong/2.16m/BFOSC	n	23636	no
83988.0	19.9	0.1	R	Lupton	Xinjiang/NEXT(0.6m)/CCD+Xinglong/2.16m/BFOSC	n	23636	no
86726.0	20.07	0.06	R	USNO	TSAO/Zeiss-1000/CCD	n	23638	no
28950.0	18.9	0.09	r	SDSS	ORM/Liverpool(2m)/RATCAM	n	23660	no
28950.0	19.47	0.03	g	SDSS	ORM/Liverpool(2m)/RATCAM	n	23660	no
28950.0	18.49	0.26	i	SDSS	ORM/Liverpool(2m)/RATCAM	n	23660	no
103033.0	20.27	0.08	R	Lupton	Abastumani/AS-32(0.7m)/PL4240-CCD	n	23661	no
165693.0	21.11	0.13	R	Lupton	Sayan/AZT-33IK(1.6m)/E2V-CCD30-11	n	23661	no
181119.0	21.1	0.3	R	Lupton	CrAO/Simeiz(1m)/CCD	n	23661	no
