Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
80.0	17.0	0.0	R	USNO	KPNO/Super-LOTIS(0.6m)/E2V-TE-CCD	n	9282	no
580.0	19.0	0.0	R	USNO	KPNO/Super-LOTIS(0.6m)/E2V-TE-CCD	n	9282	no
21560.0	16.4	0.0	Unfiltered	USNO	Miyazaki/RIMOTS(30cm)/CCD	n	9291	no
22598.5	17.9	0.0	Unfiltered	USNO	Miyazaki/RIMOTS(30cm)/CCD	n	9291	no
3600.0	25.3	0.0	R	USNO	PAO/ANTU-VLT(8.2m)/FORS2	n	9284	no
3600.0	23.5	0.0	z	SDSS	PAO/ANTU-VLT(8.2m)/FORS2	n	9284	no
174.4	21.69	0.0	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
789.2	21.68	0.0	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
7974.6	22.64	0.0	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
10706.3	22.09	0.0	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
663.3	20.21	0.0	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
5980.2	21.44	0.0	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
436.5	20.98	0.0	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
724.4	19.35	0.0	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
5804.4	21.23	0.0	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
83.7	18.39	0.0	V	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
737.3	19.18	0.0	V	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
5189.3	20.61	0.0	V	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
12159.5	21.0	0.0	V	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
700.1	18.9	0.0	UVW1	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
5599.6	21.17	0.0	UVW1	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
4984.6	21.39	0.0	UVW2	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
11312.4	21.9	0.0	UVW2	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
848.5	18.42	0.0	UVM2	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
5394.5	20.98	0.0	UVM2	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
990.0	23.08	0.0	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	arXiv1105.4915	no
990.0	22.86	0.0	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	arXiv1105.4915	no
990.0	22.03	0.0	i'	AB	LSO/MPG-ESO(2.2m)/GROND	y	arXiv1105.4915	no
990.0	21.87	0.0	z'	AB	LSO/MPG-ESO(2.2m)/GROND	y	arXiv1105.4915	no
990.0	21.06	0.0	J	AB	LSO/MPG-ESO(2.2m)/GROND	y	arXiv1105.4915	no
990.0	20.5	0.0	H	AB	LSO/MPG-ESO(2.2m)/GROND	y	arXiv1105.4915	no
990.0	19.84	0.0	K	AB	LSO/MPG-ESO(2.2m)/GROND	y	arXiv1105.4915	no
3224.0	24.5	0.0	B	AB	PAO/VLT(8.2m)/FORS2	y	arXiv1105.4915	no
4017.0	25.9	0.0	R	AB	PAO/VLT(8.2m)/FORS2	y	arXiv1105.4915	no
5144.0	23.6	0.0	z	AB	PAO/VLT(8.2m)/FORS2	y	arXiv1105.4915	no
8135.0	25.7	0.0	i'	AB	MKO/Gemini-North(8.1m)/GMOS	y	arXiv1105.4915	no
9350.0	24.5	0.0	z'	AB	MKO/Gemini-North(8.1m)/GMOS	y	arXiv1105.4915	no
10611.0	22.8	0.16	J	AB	MKO/Gemini-North(8.1m)/NIRI	y	arXiv1105.4915	no
11785.0	21.41	0.05	H	AB	MKO/Gemini-North(8.1m)/NIRI	y	arXiv1105.4915	no
13280.0	21.12	0.04	K	AB	MKO/Gemini-North(8.1m)/NIRI	y	arXiv1105.4915	no
95658.0	22.42	0.16	K	AB	MKO/Gemini-North(8.1m)/NIRI	y	arXiv1105.4915	no
1200000.0	27.07	0.0	r'	AB	MKO/Gemini-North(8.1m)/GMOS	y	arXiv1105.4915	no
