Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
1735490.0	23.2	0.0	R	USNO	MAO/AZT-22(1.5m)/SITe2k	n	29181	no
174269.0	20.8	0.2	r	SDSS	Xinjiang/NEXT(0.6m)/CCD	n	28846	no
171417.6	20.5	0.3	r	SDSS	Xinjiang/NEXT(0.6m)/CCD	n	28846	no
187434.0	19.0	0.0	Clear	SDSS	ISON-K/RC-360/CCD	n	28875	no
203976.0	20.7	0.0	r	AB	PAO/VLT-UT3-Melipal/X-SHOOTER	n	28847	no
205000.0	20.25	0.26	B	AB	NGSO/Swift/UVOT	n	28858	no
205000.0	19.6	0.0	V	AB	NGSO/Swift/UVOT	n	28858	no
245143.0	20.36	0.05	R	SDSS	Xinglong/2.16m/BFOSC	n	28854	no
254107.0	20.6	0.0	R	USNO	Yunnan/GMG(2.4m)/YFOSC	n	28861	no
332466.0	20.9	0.0	R	USNO	Yunnan/GMG(2.4m)/YFOSC	n	28863	no
438048.0	21.6	0.1	R	AB	DOAO/1m/CCD	n	28880	no
555552.0	21.8	0.3	R	AB	KCT/AZT-8(0.36m)/CMOS	n	28880	no
613440.0	21.8	0.1	R	AB	SSO/KMTNet/CCD	n	28880	no
882919.0	22.45	0.14	R	USNO	CrAO/ZTSH(2.6m)/FLI-PL4240	n	29181	no
964440.0	22.8	0.2	R	USNO	SAO-RAS/Zeiss-1000/EEV-4240-CCD	n	28926	no
-469605.0	19.4	0.0	g	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
-467265.0	19.5	0.0	r	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
-381525.0	19.2	0.0	g	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
-377445.0	19.3	0.0	r	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
-30645.4	19.4	0.0	g	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
-30165.4	19.1	0.0	g	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
52814.61	19.45	0.13	g	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
58814.61	19.23	0.11	r	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
131654.61	20.04	0.16	g	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
131714.61	20.19	0.22	g	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
137174.61	19.95	0.16	r	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
137234.61	20.32	0.22	r	AB	PO/Oschin(1.2m)/ZTF	y	arXiv2104.06352	no
265034.61	20.97	0.13	r	AB	IAO/GROWTH-India(0.7m)/AndoriKon-XL	y	arXiv2104.06352	no
