Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
21981.6	21.15	0.02	r	AB	ORM/NOT(2.56m)/MOSCA	n	arXiv1308.2984	no
22395.6	20.39	0.06	z	AB	ORM/WHT(4.2m)/ACAM	n	arXiv1308.2984	no
24123.6	20.86	0.06	i	AB	ORM/WHT(4.2m)/ACAM	n	arXiv1308.2984	no
25178.4	21.6	0.1	V	AB	CAHA/1.23m/DLR-MKIII-CCD	n	arXiv1308.2984	no
25071.0	21.3	0.02	r	AB	ORM/GTC(10.4m)/OSIRIS	n	arXiv1308.2984	no
25851.6	21.9	0.06	g	AB	ORM/WHT(4.2m)/ACAM	n	arXiv1308.2984	no
28455.6	21.47	0.02	V	AB	PAO/VLT(8.2m)/FORS2	n	arXiv1308.2984	no
52003.6	21.94	0.03	z	AB	MKO/Gemini-North(8.1m)/GMOS	n	arXiv1308.2984	no
52449.2	21.06	0.11	K	AB	MKO/UKIRT(3.8m)/WFCAM	n	arXiv1308.2984	no
52694.8	22.34	0.03	i	AB	MKO/Gemini-North(8.1m)/GMOS	n	arXiv1308.2984	no
53399.6	21.48	0.14	J	AB	MKO/UKIRT(3.8m)/WFCAM	n	arXiv1308.2984	no
53386.0	22.83	0.03	r	AB	MKO/Gemini-North(8.1m)/GMOS	n	arXiv1308.2984	no
54077.2	23.47	0.04	g	AB	MKO/Gemini-North(8.1m)/GMOS	n	arXiv1308.2984	no
137676.0	25.7	0.0	g	AB	MKO/Gemini-North(8.1m)/GMOS	n	arXiv1308.2984	no
138540.0	25.6	0.3	r	AB	MKO/Gemini-North(8.1m)/GMOS	n	arXiv1308.2984	no
139804.0	22.5	0.0	J	AB	MKO/UKIRT(3.8m)/WFCAM	n	arXiv1308.2984	no
139404.0	24.7	0.0	i	AB	MKO/Gemini-North(8.1m)/GMOS	n	arXiv1308.2984	no
140268.0	23.9	0.0	z	AB	MKO/Gemini-North(8.1m)/GMOS	n	arXiv1308.2984	no
201108.0	24.3	0.0	J	AB	PAO/VLT-UT4-Yepun/HAWK-I	n	arXiv1308.2984	no
281964.0	25.1	0.0	r	AB	ORM/GTC(10.4m)/OSIRIS	n	arXiv1308.2984	no
368364.0	25.5	0.0	r	AB	ORM/GTC(10.4m)/OSIRIS	n	arXiv1308.2984	no
631380.0	23.6	0.0	J	AB	PAO/VLT-UT4-Yepun/HAWK-I	n	arXiv1308.2984	no
711672.0	23.75	0.0	r	AB	ORM/TNG(3.58m)/DOLORES	n	arXiv1308.2984	no
713400.0	24.61	0.0	i	AB	ORM/TNG(3.58m)/DOLORES	n	arXiv1308.2984	no
1838064.0	23.47	0.0	r	AB	ORM/TNG(3.58m)/DOLORES	n	arXiv1308.2984	no
1840656.0	23.98	0.0	i	AB	ORM/TNG(3.58m)/DOLORES	n	arXiv1308.2984	no
137.0	21.56	0.305	white	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
651.0	20.47	0.0	white	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
5599.0	21.6	0.195	white	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
51526.0	21.99	0.3	white	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
696.0	18.15	0.0	V	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
7745.0	19.57	0.0	V	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
37325.0	20.18	0.0	V	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
627.0	19.84	0.0	B	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
8450.0	20.81	0.235	B	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
42451.0	20.82	0.0	B	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
487.0	20.68	0.0	U	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
5189.0	20.8	0.0	U	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
80635.0	21.63	0.0	U	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
134782.0	22.31	0.0	U	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
664.0	19.6	0.0	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
4984.0	21.42	0.0	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
29117.0	22.35	0.0	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
112413.0	23.05	0.25	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
640.0	20.54	0.0	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
4778.0	21.4	0.0	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
27494.0	22.54	0.285	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
677.0	20.68	0.0	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
5772.0	21.8	0.0	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
36426.0	22.66	0.0	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
270445.0	23.12	0.0	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1308.2984	no
