Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
84525.1	20.84	0.06	g	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1405.3114	no
255424.32	21.73	0.21	g	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1405.3114	no
846460.8	22.76	0.23	g	AB	ORM/GTC(10.4m)/OSIRIS	n	arXiv1405.3114	no
32200000.0	26.2	0.0	g	AB	ORM/GTC(10.4m)/OSIRIS	n	arXiv1405.3114	no
699.84	14.09	0.04	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
711.072	14.17	0.05	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
722.304	14.03	0.05	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
733.536	14.1	0.05	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
745.632	14.06	0.05	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
750.816	14.09	0.02	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
756.864	14.07	0.05	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
768.096	14.11	0.06	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
779.328	14.0	0.05	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
791.424	14.13	0.05	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
802.656	14.16	0.06	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
823.392	14.22	0.07	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
852.768	14.28	0.07	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
881.28	14.28	0.04	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
907.2	14.28	0.04	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
941.76	14.35	0.07	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
950.4	14.34	0.01	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
967.68	14.32	0.06	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
993.6	14.37	0.07	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1028.16	14.5	0.03	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1054.08	14.47	0.07	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1080.0	14.61	0.06	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1131.84	14.6	0.03	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1200.96	14.72	0.04	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1270.08	14.75	0.03	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1339.2	14.83	0.04	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1408.32	14.86	0.04	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1442.88	14.92	0.02	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1477.44	15.06	0.11	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1546.56	15.02	0.04	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1615.68	15.16	0.12	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1684.8	15.18	0.05	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1753.92	15.19	0.12	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1823.04	15.24	0.06	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1892.16	15.3	0.12	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
1961.28	15.44	0.1	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2030.4	15.45	0.1	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2099.52	15.56	0.13	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2134.08	15.5	0.03	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2168.64	15.58	0.06	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2237.76	15.6	0.1	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2306.88	15.68	0.08	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2376.0	15.64	0.11	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2445.12	15.7	0.12	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2514.24	15.73	0.07	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2583.36	15.85	0.13	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2652.48	15.74	0.12	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2730.24	15.79	0.12	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2799.36	15.86	0.12	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2833.92	15.92	0.03	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2868.48	15.93	0.09	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
2946.24	16.05	0.09	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
3015.36	15.99	0.11	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
3084.48	16.19	0.14	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
3162.24	16.12	0.16	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
3231.36	16.08	0.1	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
3300.48	16.12	0.09	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
3378.24	16.27	0.1	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
3447.36	16.1	0.12	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
3516.48	16.22	0.17	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
3559.68	16.21	0.04	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
3594.24	16.2	0.09	r	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	n	arXiv1405.3114	no
