Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
143424.0	23.01	0.17	r	AB	LCO/Magellan1Baade(6.5m)/IMACS	y	arXiv1608.08626	no
228960.0	23.53	0.26	r	AB	LCO/Magellan1Baade(6.5m)/IMACS	y	arXiv1608.08626	no
229824.0	22.3	0.0	J	AB	PAO/VLT-UT4-Yepun/HAWK-I	y	arXiv1608.08626	no
230688.0	21.4	0.0	H	AB	PAO/VLT-UT4-Yepun/HAWK-I	y	arXiv1608.08626	no
231552.0	21.5	0.0	K	AB	PAO/VLT-UT4-Yepun/HAWK-I	y	arXiv1608.08626	no
235008.0	20.5	0.0	Y	AB	PAO/VLT-UT4-Yepun/HAWK-I	y	arXiv1608.08626	no
831167.9	21.7	0.0	J	AB	ORM/TNG(3.58m)/NICS	y	arXiv1608.08626	no
924480.0	24.2	0.0	r	AB	CP/Gemini-South(8.1m)/GMOS	y	arXiv1608.08626	no
1257984.0	22.4	0.0	J	AB	ORM/TNG(3.58m)/NICS	y	arXiv1608.08626	no
1267488.0	23.4	0.0	H	AB	PAO/VLT-UT4-Yepun/HAWK-I	y	arXiv1608.08626	no
1269216.0	23.6	0.0	Y	AB	PAO/VLT-UT4-Yepun/HAWK-I	y	arXiv1608.08626	no
1718496.0	22.4	0.0	J	AB	MKO/UKIRT(3.8m)/WFCAM	y	arXiv1608.08626	no
1721952.0	22.2	0.0	K	AB	MKO/UKIRT(3.8m)/WFCAM	y	arXiv1608.08626	no
2494368.0	23.0	0.0	J	AB	MKO/UKIRT(3.8m)/WFCAM	y	arXiv1608.08626	no
2496960.0	22.4	0.0	K	AB	MKO/UKIRT(3.8m)/WFCAM	y	arXiv1608.08626	no
3516480.0	25.3	0.0	F160W	AB	Hubble/HST/WFC3	y	arXiv1608.08626	no
3519936.0	25.1	0.0	F606W	AB	Hubble/HST/WFC3	y	arXiv1608.08626	no
3769632.0	23.9	0.0	H	AB	PAO/VLT-UT4-Yepun/HAWK-I	y	arXiv1608.08626	no
4180896.0	24.6	0.0	r	AB	LCO/Magellan1Baade(6.5m)/IMACS	y	arXiv1608.08626	no
147350.0	18.44	0.3	white	AB	NGSO/Swift/UVOT	n	17268	no
831168.0	20.8	0.0	J	Vega	ORM/TNG(3.58m)/NICS	n	17326	no
1257980.0	21.5	0.0	J	Vega	ORM/TNG(3.58m)/NICS	n	17326	no
