Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
425.09	11.044	0.04	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
449.28	12.169	0.03	V	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
474.34	11.158	0.03	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
498.53	11.228	0.04	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
598.75	11.464	0.03	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
622.94	12.569	0.03	V	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
647.14	11.548	0.03	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
672.19	11.718	0.03	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
722.3	12.899	0.16	B	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
771.55	11.864	0.03	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
796.61	12.799	0.03	V	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
819.94	11.828	0.03	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
844.99	11.978	0.03	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
869.18	12.177	0.04	U	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
894.24	13.229	0.03	B	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1097.28	12.174	0.03	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1121.47	13.339	0.04	V	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1146.53	12.328	0.04	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1170.72	12.448	0.03	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1195.78	12.587	0.03	U	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1219.1	13.639	0.03	B	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1270.94	12.444	0.04	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1295.14	13.479	0.04	V	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1320.19	12.438	0.04	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1344.38	12.558	0.03	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1369.44	12.817	0.03	U	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1393.63	13.849	0.03	B	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1443.74	12.554	0.04	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1467.07	13.679	0.04	V	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1492.13	12.598	0.04	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1516.32	12.728	0.04	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1540.51	12.897	0.03	U	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1566.43	13.999	0.03	B	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1615.68	12.754	0.04	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1640.74	13.839	0.04	V	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1664.06	12.738	0.04	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1688.26	12.888	0.04	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1713.31	13.057	0.03	U	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1738.37	14.109	0.03	B	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1787.62	12.784	0.04	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1812.67	13.909	0.05	V	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1837.73	12.778	0.04	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1862.78	12.958	0.04	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1886.11	13.147	0.03	U	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1911.17	14.139	0.03	B	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1961.28	12.864	0.04	UVW2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
1985.47	13.969	0.05	V	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
2009.66	12.868	0.05	UVM2	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
23410.08	15.478	0.01	UVW1	AB	NGSO/Swift/UVOT	n	arXiv1307.4401	no
