Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
62280.0	20.4	0.0	I	SDSS	Teide/IAC80(0.82m)/CAMELOT2	n	7719	no
75600.0	21.2	0.2	g'	AB	LSO/MPG-ESO(2.2m)/GROND	n	7724	no
81000.0	20.9	0.0	i'	AB	LSO/MPG-ESO(2.2m)/GROND	n	7724	no
152928.0	22.52	0.1	R	AB	ORM/NOT(2.56m)/ALFOSC	n	7734	no
2082240.0	23.9	0.2	R	USNO	KO/Keck-1/LRIS	n	7874	no
37152.0	20.45	0.4	UVW1	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
37324.8	19.75	0.3	U	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
37497.6	21.0	0.63	B	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
37843.2	21.47	0.56	UVW2	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
38275.2	20.88	1.5	V	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
38534.4	21.97	1.3	UVM2	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
42163.2	20.17	0.27	UVW1	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
42508.8	19.91	0.27	U	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
42681.6	20.4	0.31	B	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
43286.4	21.78	0.57	UVW2	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
43804.8	19.74	0.42	V	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
44236.8	20.63	0.37	UVM2	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
47952.0	20.88	0.46	UVW1	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
48297.6	20.09	0.32	U	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
48470.4	21.62	0.91	B	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
48988.8	22.09	0.76	UVM2	Vega	NGSO/Swift/UVOT	n	arXiv0808.0151	no
55296.0	19.23	0.47	R	Vega	Boyden/Watcher(0.4m)/ApogeeAP6e	n	arXiv0808.0151	no
57024.0	19.89	0.56	R	Vega	Boyden/Watcher(0.4m)/ApogeeAP6e	n	arXiv0808.0151	no
62812.8	20.26	0.21	I	Vega	Teide/IAC80(0.82m)/CAMELOT2	n	arXiv0808.0151	no
64195.2	20.59	0.2	I	Vega	Teide/IAC80(0.82m)/CAMELOT2	n	arXiv0808.0151	no
65750.4	20.16	0.16	I	Vega	Teide/IAC80(0.82m)/CAMELOT2	n	arXiv0808.0151	no
66873.6	20.03	0.14	I	Vega	Teide/IAC80(0.82m)/CAMELOT2	n	arXiv0808.0151	no
78364.8	21.53	0.04	g'	Vega	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0808.0151	no
78364.8	21.16	0.03	r'	Vega	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0808.0151	no
78364.8	20.77	0.08	i'	Vega	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0808.0151	no
78364.8	20.43	0.05	z'	Vega	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0808.0151	no
78364.8	19.82	0.03	J	Vega	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0808.0151	no
78364.8	19.1	0.04	H	Vega	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0808.0151	no
78364.8	17.5	0.0	K	Vega	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0808.0151	no
88214.4	19.84	0.14	J	Vega	KPNO/NicholasUMayall(4m)/NEWFIRM	n	arXiv0808.0151	no
89683.2	20.06	0.07	J	Vega	KPNO/NicholasUMayall(4m)/NEWFIRM	n	arXiv0808.0151	no
152323.2	22.31	0.08	R	Vega	ORM/NOT(2.56m)/ALFOSC	n	arXiv0808.0151	no
153964.8	23.03	0.13	B	Vega	ORM/NOT(2.56m)/ALFOSC	n	arXiv0808.0151	no
155347.2	22.0	0.1	I	Vega	ORM/NOT(2.56m)/ALFOSC	n	arXiv0808.0151	no
164073.6	21.83	0.06	i'	Vega	MKO/Gemini-North(8.1m)/GMOS	n	arXiv0808.0151	no
