Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
89.0	13.766	0.107	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
89.0	12.05	0.109	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
89.0	10.75	0.139	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
125.5	14.195	0.11	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
125.5	12.569	0.112	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
125.5	11.432	0.141	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
161.0	14.739	0.112	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
161.0	13.013	0.111	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
161.0	11.419	0.143	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
197.0	14.976	0.115	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
197.0	13.567	0.113	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
197.0	12.117	0.145	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
233.5	15.311	0.123	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
233.5	13.928	0.114	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
233.5	12.297	0.134	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
269.5	15.444	0.126	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
269.5	13.915	0.117	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
269.5	12.24	0.147	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
305.5	15.626	0.134	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
305.5	14.006	0.118	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
305.5	12.577	0.14	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
360.0	16.032	0.113	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
360.0	14.356	0.089	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
360.0	12.906	0.106	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
450.5	16.312	0.109	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
450.5	14.718	0.083	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
450.5	13.223	0.092	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
577.5	16.519	0.111	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
577.5	15.189	0.087	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
577.5	13.589	0.086	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
758.5	17.004	0.126	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
758.5	15.729	0.098	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
758.5	14.068	0.092	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
1013.5	17.139	0.131	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
1013.5	15.804	0.096	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
1013.5	14.28	0.088	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
1266.5	17.402	0.109	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
1266.5	15.937	0.063	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
1266.5	14.497	0.065	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
1882.0	17.807	0.133	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
1882.0	16.124	0.081	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
1882.0	14.727	0.071	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
3475.5	18.021	0.161	J	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
3485.5	16.522	0.092	H	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
3485.5	15.064	0.084	Ks	2MASS	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	Perley2011	no
188.0	17.501	0.055	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
279.0	18.094	0.087	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
370.0	18.413	0.114	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
466.0	18.883	0.168	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
557.0	19.358	0.27	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
741.5	19.773	0.216	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
1156.0	19.648	0.154	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
1687.0	20.08	0.227	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
2237.5	20.488	0.293	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
3241.5	20.262	0.236	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
4105.0	21.361	0.501	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
4914.5	21.53	0.0	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
7192.5	21.97	0.0	Rc	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
158.0	16.582	0.094	Ic	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
250.0	17.322	0.17	Ic	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
341.0	17.995	0.332	Ic	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
436.0	17.929	0.308	Ic	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
527.0	18.439	0.487	Ic	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
712.0	18.926	0.456	Ic	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
1126.5	19.529	0.567	Ic	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
1957.0	19.628	0.417	Ic	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
3778.0	20.36	0.0	Ic	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
6137.5	20.32	0.0	Ic	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
128.0	17.538	0.142	V	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
219.0	18.517	0.315	V	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
310.0	19.187	0.585	V	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
449.0	19.54	0.531	V	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
727.0	19.91	0.0	V	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
1187.0	20.06	0.0	V	Vega	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	Perley2011	no
24.5	14.92	0.04	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
31.4	15.21	0.06	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
38.4	15.2	0.05	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
45.3	15.52	0.08	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
52.2	15.59	0.08	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
59.1	15.83	0.08	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
66.1	15.7	0.08	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
73.0	15.87	0.1	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
80.0	16.06	0.12	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
87.0	16.27	0.12	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
112.2	16.54	0.08	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
141.4	16.81	0.11	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
170.5	17.19	0.12	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
215.0	17.66	0.17	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
273.5	17.98	0.19	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
346.3	18.35	0.18	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
563.0	19.13	0.21	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
1082.3	19.63	0.27	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
1969.9	19.64	0.24	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
3655.6	20.52	0.37	Rc	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	Perley2011	no
40.8	15.06	0.059	Rc	Vega	KPNO/Super-LOTIS(0.6m)/E2V-TE-CCD	n	Perley2011	no
57.9	15.412	0.077	Rc	Vega	KPNO/Super-LOTIS(0.6m)/E2V-TE-CCD	n	Perley2011	no
75.2	15.596	0.092	Rc	Vega	KPNO/Super-LOTIS(0.6m)/E2V-TE-CCD	n	Perley2011	no
91.9	15.961	0.097	Rc	Vega	KPNO/Super-LOTIS(0.6m)/E2V-TE-CCD	n	Perley2011	no
109.1	16.267	0.118	Rc	Vega	KPNO/Super-LOTIS(0.6m)/E2V-TE-CCD	n	Perley2011	no
130.7	16.508	0.146	Rc	Vega	KPNO/Super-LOTIS(0.6m)/E2V-TE-CCD	n	Perley2011	no
157.9	16.917	0.213	Rc	Vega	KPNO/Super-LOTIS(0.6m)/E2V-TE-CCD	n	Perley2011	no
