Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
30003.8	19.71	0.05	g'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
30003.8	19.6	0.05	r'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
30003.8	19.58	0.06	i'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
30003.8	19.33	0.07	z'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
30008.8	19.1	0.09	J	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
30008.8	19.02	0.12	H	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
30008.8	18.73	0.23	Ks	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
31478.4	19.78	0.05	g'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
31478.4	19.73	0.03	r'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
31478.4	19.57	0.03	i'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
31478.4	19.54	0.04	z'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
31589.8	19.26	0.08	J	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
31589.8	19.08	0.11	H	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
31589.8	18.84	0.2	Ks	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
33341.4	19.81	0.06	g'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
33341.4	19.77	0.02	r'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
33341.4	19.63	0.03	i'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
33341.4	19.57	0.03	z'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
33366.4	19.33	0.07	J	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
33366.4	18.98	0.1	H	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
33366.4	19.07	0.26	Ks	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
39394.4	20.0	0.06	g'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
39394.4	19.9	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
39394.4	19.73	0.03	i'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
39394.4	19.76	0.04	z'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
39505.8	19.61	0.1	J	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
39505.8	19.31	0.12	H	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
39505.8	18.74	0.23	Ks	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
118359.2	21.13	0.09	g'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
118359.2	21.09	0.04	r'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
118359.2	20.97	0.05	i'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
118359.2	20.99	0.07	z'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
118475.6	21.06	0.22	J	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
118475.6	20.64	0.21	H	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
118475.6	19.88	0.37	Ks	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv1502.00630	no
