Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
185.6	11.13	0.0	Rc	Vega	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
271.9	11.55	0.03	i'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
358.1	11.51	0.1	z'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
444.2	12.15	0.0	Rc	Vega	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
530.3	12.59	0.04	i'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
616.6	12.65	0.26	z'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
702.8	13.01	0.07	Rc	Vega	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
788.7	13.33	0.04	i'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
874.6	13.4	0.05	z'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
990.4	13.7	0.04	Rc	Vega	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
1136.1	14.04	0.13	i'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
1287.0	14.22	0.07	z'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
1432.7	14.91	0.09	g	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
1578.7	14.68	0.09	Rc	Vega	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
1724.5	14.99	0.03	i'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
1870.3	15.01	0.06	z'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
2016.1	15.5	0.1	g	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
2161.8	15.29	0.06	Rc	Vega	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
2307.6	15.51	0.04	i'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
2453.3	15.47	0.05	z'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
2599.1	15.92	0.08	g	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
3319.4	15.93	0.05	Rc	Vega	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
3397.6	16.09	0.03	i'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
3476.3	16.02	0.06	z'	AB	PO/60inches/SEDM	n	Cenko2009(arxiv0808.3983)	no
