Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
115620.0	21.74	0.17	z'	USNO	LSO/MPG-ESO(2.2m)/GROND	n	8257	no
286740.0	22.7	0.0	z'	AB	LSO/MPG-ESO(2.2m)/GROND	n	8272	no
97515.0	21.0	0.5	J	AB	SAAO/IRSF(1.4m)/SIRIUS	n	arXiv0902.0761	no
97515.0	20.4	0.4	H	AB	SAAO/IRSF(1.4m)/SIRIUS	n	arXiv0902.0761	no
97515.0	20.3	0.5	Ks	AB	SAAO/IRSF(1.4m)/SIRIUS	n	arXiv0902.0761	no
117315.0	23.6	0.0	g'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
117315.0	22.05	0.05	i'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
117315.0	21.76	0.05	z'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
117315.0	21.5	0.06	J	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
117315.0	21.29	0.08	H	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
117315.0	21.1	0.15	Ks	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
290415.0	23.6	0.0	g'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
290415.0	23.8	0.0	r'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
290415.0	23.47	0.13	i'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
290415.0	23.8	0.0	z'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
290415.0	21.9	0.0	J	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
290415.0	21.2	0.0	H	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
290415.0	20.5	0.0	Ks	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
377955.0	23.9	0.0	g'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
377955.0	24.2	0.0	r'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
377955.0	23.78	0.16	i'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
377955.0	23.8	0.0	z'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
377955.0	22.5	0.0	J	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
377955.0	21.5	0.0	H	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
377955.0	20.6	0.0	Ks	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
721125.0	25.0	0.0	g'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
721125.0	24.5	0.0	r'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
721125.0	24.3	0.0	i'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
721125.0	23.9	0.0	z'	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
721125.0	22.2	0.0	J	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
721125.0	21.5	0.0	H	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
721125.0	20.8	0.0	Ks	AB	LSO/MPG-ESO(2.2m)/GROND	n	arXiv0902.0761	no
3744135.0	25.1	0.0	i'	AB	CP/Gemini-South(8.1m)/GMOS	n	arXiv0902.0761	no
101555.0	19.75	0.0	V	AB	NGSO/Swift/UVOT	n	8262	no
96800.5	19.99	0.0	U	AB	NGSO/Swift/UVOT	n	8262	no
67096.0	20.34	0.0	UVW1	AB	NGSO/Swift/UVOT	n	8262	no
96012.0	20.38	0.0	UVW1	AB	NGSO/Swift/UVOT	n	8262	no
63898.5	20.31	0.0	UVM2	AB	NGSO/Swift/UVOT	n	8262	no
95105.0	20.2	0.0	UVM2	AB	NGSO/Swift/UVOT	n	8262	no
100796.5	20.43	0.0	UVW2	AB	NGSO/Swift/UVOT	n	8262	no
