Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
19.6	17.2	0.0	unfiltered	USNO	HESS/ROTSE-IIIc(0.45m)/CCD	n	8056	no
51246.0	21.6	0.1	Rc	USNO	SSO/Faulkes-South(2m)/Merope	n	8064	no
632.5	17.6	0.0	UVM2	AB	NGSO/Swift/UVOT	n	8069	no
657.5	18.2	0.0	UVW1	AB	NGSO/Swift/UVOT	n	8069	no
736.5	18.2	0.0	UVW2	AB	NGSO/Swift/UVOT	n	8069	no
4045.0	20.9	0.4	UVW1	AB	NGSO/Swift/UVOT	n	8069	yes/X/Z
3930.0	20.8	0.0	UVM2	AB	NGSO/Swift/UVOT	n	8069	no
3777.0	21.8	0.0	UVW2	AB	NGSO/Swift/UVOT	n	8069	no
1160.0	18.09	0.03	r'	USNO	LSO/MPG-ESO(2.2m)/GROND	n	8075	no
1565.0	18.37	0.03	r'	USNO	LSO/MPG-ESO(2.2m)/GROND	n	8075	no
1996.0	18.66	0.02	r'	USNO	LSO/MPG-ESO(2.2m)/GROND	n	8075	no
2768.0	18.96	0.02	r'	USNO	LSO/MPG-ESO(2.2m)/GROND	n	8075	no
3672.0	19.25	0.02	r'	USNO	LSO/MPG-ESO(2.2m)/GROND	n	8075	no
26112.0	21.02	0.04	r'	USNO	LSO/MPG-ESO(2.2m)/GROND	n	8075	no
1663.1086	18.8632	0.1375155	V	AB	NGSO/Swift/UVOT	n	Oates	no
2011.5446	18.9671	0.1744689999999999	V	AB	NGSO/Swift/UVOT	n	Oates	no
6522.0721	20.2768	0.1400259999999999	V	AB	NGSO/Swift/UVOT	n	Oates	no
7708.5852	20.5861	0.228108	V	AB	NGSO/Swift/UVOT	n	Oates	no
12747.8214	20.9742	0.4808915	V	AB	NGSO/Swift/UVOT	n	Oates	no
18813.5052	20.8012	0.1453145	V	AB	NGSO/Swift/UVOT	n	Oates	no
27401.5131	21.1261	0.2901715	V	AB	NGSO/Swift/UVOT	n	Oates	no
64096.5721	22.6252	0.329387	V	AB	NGSO/Swift/UVOT	n	Oates	no
73403.5232	22.7318	0.6021845	V	AB	NGSO/Swift/UVOT	n	Oates	no
99547.5943	22.5695	0.4299135	V	AB	NGSO/Swift/UVOT	n	Oates	no
160384.0291	22.6911	0.5116825	V	AB	NGSO/Swift/UVOT	n	Oates	no
