Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
2287.2	19.93	0.19	Rc	USNO	PO/60inches/SEDM	n	Cenko2009	no
2397.3	19.67	0.27	i'	AB	PO/60inches/SEDM	n	Cenko2009	no
2508.5	20.43	0.71	z'	AB	PO/60inches/SEDM	n	Cenko2009	no
2619.4	20.18	0.21	Rc	USNO	PO/60inches/SEDM	n	Cenko2009	no
2725.1	19.93	0.29	i'	AB	PO/60inches/SEDM	n	Cenko2009	no
2838.6	19.2	0.71	z'	AB	PO/60inches/SEDM	n	Cenko2009	no
2982.9	19.88	0.15	Rc	USNO	PO/60inches/SEDM	n	Cenko2009	no
3168.1	20.03	0.29	i'	AB	PO/60inches/SEDM	n	Cenko2009	no
3537.1	21.18	0.35	g	AB	PO/60inches/SEDM	n	Cenko2009	no
3708.2	20.45	0.18	Rc	USNO	PO/60inches/SEDM	n	Cenko2009	no
3892.4	20.23	0.3	i'	AB	PO/60inches/SEDM	n	Cenko2009	no
4088.6	19.68	0.49	z'	AB	PO/60inches/SEDM	n	Cenko2009	no
4267.4	21.35	0.37	g	AB	PO/60inches/SEDM	n	Cenko2009	no
4454.1	20.23	0.17	Rc	USNO	PO/60inches/SEDM	n	Cenko2009	no
4642.6	20.07	0.28	i'	AB	PO/60inches/SEDM	n	Cenko2009	no
5016.4	21.48	0.38	g	AB	PO/60inches/SEDM	n	Cenko2009	no
6318.2	20.41	0.14	Rc	USNO	PO/60inches/SEDM	n	Cenko2009	no
6956.9	21.62	0.33	g	AB	PO/60inches/SEDM	n	Cenko2009	no
7591.7	20.51	0.29	i'	AB	PO/60inches/SEDM	n	Cenko2009	no
8228.6	20.5	0.14	Rc	USNO	PO/60inches/SEDM	n	Cenko2009	no
8870.9	21.81	0.34	g	AB	PO/60inches/SEDM	n	Cenko2009	no
9509.8	20.44	0.28	i'	AB	PO/60inches/SEDM	n	Cenko2009	no
10150.0	20.74	0.15	Rc	USNO	PO/60inches/SEDM	n	Cenko2009	no
10790.0	21.84	0.34	g	AB	PO/60inches/SEDM	n	Cenko2009	no
12540.0	20.81	0.29	i'	AB	PO/60inches/SEDM	n	Cenko2009	no
101900.0	22.01	0.33	i'	AB	PO/60inches/SEDM	n	Cenko2009	no
102500.0	22.08	0.22	Rc	USNO	PO/60inches/SEDM	n	Cenko2009	no
104700.0	22.9	0.0	g	AB	PO/60inches/SEDM	n	Cenko2009	no
175600.0	21.4	0.0	i'	AB	PO/60inches/SEDM	n	Cenko2009	no
177300.0	21.4	0.0	Rc	USNO	PO/60inches/SEDM	n	Cenko2009	no
1146.0	17.5	0.0	R	Johnson	FortCollins/TTT(14inches)/CCD	n	5060	no
135.0	18.4	0.0	white	AB	NGSO/Swift/UVOT	n	5047	no
1284.0	17.9	0.0	R	USNO	KPNO/Super-LOTIS(0.6m)/E2V-TE-CCD	n	5049	no
2400.0	19.8	0.0	R	USNO	PO/60inches/SEDM	n	5048	no
3964.0	20.85	0.0	UVM2	AB	NGSO/Swift/UVOT	n	5068	no
4373.0	20.84	0.0	U	AB	NGSO/Swift/UVOT	n	5068	no
4578.0	20.04	0.16	B	AB	NGSO/Swift/UVOT	n	5068	no
4987.5	21.6	0.0	UVW2	AB	NGSO/Swift/UVOT	n	5068	no
5396.0	21.03	0.0	UVM2	AB	NGSO/Swift/UVOT	n	5068	no
5805.5	20.78	0.0	U	AB	NGSO/Swift/UVOT	n	5068	no
6010.0	20.91	0.34	B	AB	NGSO/Swift/UVOT	n	5068	no
93312.0	22.5	0.0	R	SDSS	ORM/NOT(2.56m)/MOSCA	n	5195	no
9972.0	20.1	0.3	R	USNO	FLWO/1.2m/KeplerCam	n	5070	no
90.75	17.793356	0.18052243	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
100.76000213623048	18.700516	0.31434473	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
