Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
160.0	17.5	0.0	C	Vega	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	n	30176	no
215.0	17.7	0.0	C	Vega	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	n	30176	no
643.0	18.3	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
798.0	19.0	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
658.0	19.1	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
838.0	20.0	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
658.0	19.1	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
722.0	18.2	0.0	C	Vega	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	n	30176	no
722.0	18.3	0.0	P	Vega	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	n	30176	no
792.0	18.4	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
813.0	19.2	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
813.0	19.1	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
967.0	18.5	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
997.0	19.2	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
997.0	19.1	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
1161.0	18.5	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
1341.0	19.1	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
1197.0	19.4	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
1359.0	13.7	0.0	C	Vega	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	n	30176	no
1359.0	18.5	0.0	P	Vega	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	n	30176	no
1361.0	18.6	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
1403.0	19.5	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
1403.0	19.1	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
1560.0	18.5	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
1603.0	19.5	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
1603.0	19.3	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
1760.0	18.6	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
1940.0	19.2	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
1802.0	19.4	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
1802.0	19.1	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
1959.0	18.7	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
2001.0	19.5	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2181.0	20.2	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2001.0	19.1	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2019.0	18.2	0.0	C	Vega	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	n	30176	no
2019.0	18.9	0.0	P	Vega	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	n	30176	no
2159.0	18.5	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
2201.0	19.5	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2201.0	19.3	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2358.0	18.6	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
2401.0	19.6	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2401.0	19.4	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2558.0	16.5	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
2600.0	19.6	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2780.0	20.3	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2600.0	19.3	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2743.0	13.8	0.0	C	Vega	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	n	30176	no
2743.0	18.9	0.0	P	Vega	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	n	30176	no
2757.0	15.7	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
2800.0	19.6	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2800.0	19.4	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2957.0	17.3	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
2999.0	19.7	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
2999.0	19.4	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
3156.0	16.6	0.0	P\	Vega	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	n	30176	no
3199.0	18.8	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
3379.0	19.9	0.0	C	Vega	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	n	30176	no
