Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
24156.0	18.9	0.0	r'	SDSS	CTIO/LCOGT(1m)/Sinistro	n	18083	no
24336.0	16.5	0.0	i'	SDSS	CTIO/LCOGT(1m)/Sinistro	n	18083	no
4310.0	19.1	0.0	UVM2	AB	NGSO/Swift/UVOT	n	18084	no
3931.0	19.53	0.36	UVW2	AB	NGSO/Swift/UVOT	n	18084	no
1241.5	17.59	0.0	r'	SDSS	Boyden/Watcher(0.4m)/ApogeeAP6e	n	18085	no
33480.0	21.13	0.19	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	18089	no
33480.0	21.4	0.13	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	18089	no
33480.0	19.57	0.0	z	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	18089	no
119052.0	22.27	0.0	r	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	18095	no
119052.0	22.61	0.0	i	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	18095	no
119052.0	19.11	0.0	z	AB	OAN/HaroldJohnson(1.5m)/RATIR	n	18095	no
160.9	18.4	0.07	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
587.95	19.03	0.24	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
59308.0	20.98	0.11	white	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
563.6	19.44	0.0	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
8088.4	20.87	0.54	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
10167.55	21.05	0.47	B	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
423.0	18.79	0.14	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
6163.75	19.75	0.3	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
149649.75	21.74	0.35	U	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
4135.9	19.59	0.0	V	AB	NGSO/Swift/UVOT	n	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
