Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
441.504	17.45	0.06	g'	SDSS	OAO/MITSuME(50cm)/Alta-U6	n	12743	no
441.504	17.13	0.05	Rc	SDSS	OAO/MITSuME(50cm)/Alta-U6	n	12743	no
441.504	16.52	0.05	Ic	SDSS	OAO/MITSuME(50cm)/Alta-U6	n	12743	no
24444.0	18.6	0.02	R	USNO	Asiago/Copernico(1.82m)/AFOSC	n	12748	no
35280.0	19.01	0.05	Rc	USNO	ORM/NOT(2.56m)/ALFOSC	n	12750	no
24228.0	19.4	0.1	g'	SDSS	DAO/16inches/FAST	n	12751	no
26280.0	19.3	0.2	r'	SDSS	DAO/16inches/FAST	n	12751	no
228.5	17.3	0.03	white	AB	NGSO/Swift/UVOT	n	12752	no
418.0	17.73	0.16	V	AB	NGSO/Swift/UVOT	n	12752	no
497.5	17.71	0.15	B	AB	NGSO/Swift/UVOT	n	12752	no
472.5	16.7	0.12	U	AB	NGSO/Swift/UVOT	n	12752	no
448.5	16.59	0.17	UVW1	AB	NGSO/Swift/UVOT	n	12752	no
773.5	16.84	0.24	UVM2	AB	NGSO/Swift/UVOT	n	12752	no
32522.0	18.7	0.2	R	USNO	AstroCamp/GRAS-017/FLI-PL	n	12754	no
48750.0	19.0	0.4	R	NOMAD	Calern/TAROT(25cm)/ANDOR-IKON-L936-BEX2-DD	n	12758	no
51900.0	19.2	0.3	R	NOMAD	Calern/TAROT(25cm)/ANDOR-IKON-L936-BEX2-DD	n	12758	no
56016.0	18.3	0.2	J	Vega	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	12760	sed/X/Y
56016.0	17.8	0.3	H	Vega	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	12760	sed/X/Y
56016.0	16.2	0.3	Ks	Vega	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	12760	sed/X/Y
3115.0	17.11	0.01	R	USNO	Yunnan/GMG(2.4m)/YFOSC	n	12767	no
5671.0	17.42	0.01	R	USNO	Yunnan/GMG(2.4m)/YFOSC	n	12767	no
7214.0	17.56	0.01	R	USNO	Yunnan/GMG(2.4m)/YFOSC	n	12767	no
7892.0	17.62	0.01	R	USNO	Yunnan/GMG(2.4m)/YFOSC	n	12767	no
88074.0	20.24	0.12	R	USNO	Yunnan/GMG(2.4m)/YFOSC	n	12778	no
88992.0	20.67	0.18	V	USNO	Yunnan/GMG(2.4m)/YFOSC	n	12778	no
