Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
240.0	22.8	0.0	r	USNO	LSO/MPG-ESO(2.2m)/GROND	n	7231	no
240.0	21.5	0.0	i	USNO	LSO/MPG-ESO(2.2m)/GROND	n	7231	no
240.0	20.6	0.0	z	2MASS	LSO/MPG-ESO(2.2m)/GROND	n	7231	no
240.0	18.9	0.0	J	2MASS	LSO/MPG-ESO(2.2m)/GROND	n	7231	no
240.0	18.1	0.0	H	2MASS	LSO/MPG-ESO(2.2m)/GROND	n	7231	no
240.0	17.0	0.0	K	2MASS	LSO/MPG-ESO(2.2m)/GROND	n	7231	no
2640.0	22.93	0.06	R	Vega	CP/Gemini-South(8.1m)/Flamingos2	n	7233	no
3000.0	22.86	0.05	R	Vega	CP/Gemini-South(8.1m)/Flamingos2	n	7233	no
3360.0	22.78	0.04	R	Vega	CP/Gemini-South(8.1m)/Flamingos2	n	7233	no
3720.0	22.56	0.04	R	Vega	CP/Gemini-South(8.1m)/Flamingos2	n	7233	no
4080.0	22.87	0.05	R	Vega	CP/Gemini-South(8.1m)/Flamingos2	n	7233	no
397.7	16.4	0.0	R	USNO	LSO/TAROT-S(25cm)/ANDOR-IKON-DW-436-N	n	7234	no
743.75	18.3	0.0	R	USNO	LSO/TAROT-S(25cm)/ANDOR-IKON-DW-436-N	n	7234	no
79.0	11.8	0.0	R	Johnson	LCO/PioftheSkySouth/CCD	n	7236	no
296.0	17.9	0.0	Unfiltered	USNO	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	7238	no
643.0	20.0	0.0	Unfiltered	USNO	LO/KAIT(0.8m)/Apogee-AP7-CCD	n	7238	no
59140.8	22.1	0.0	Ic	Johnson	OSN/T150(1.5m)/CCDT150	n	7241	no
83762.04	21.9	0.0	Ic	Landolt	CTIO/SMARTS(1.3m)/ANDICAM	n	Kann2010	no
83762.04	19.7	0.0	J	2MASS	CTIO/SMARTS(1.3m)/ANDICAM	n	Kann2010	no
3257.0	18.5	0.0	white	AB	NGSO/Swift/UVOT	n	7227	no
12322.5	21.3	0.0	V	AB	NGSO/Swift/UVOT	n	7246	no
16143.0	22.2	0.0	B	AB	NGSO/Swift/UVOT	n	7246	no
15584.0	21.5	0.0	U	AB	NGSO/Swift/UVOT	n	7246	no
17945.0	21.3	0.0	UVW1	AB	NGSO/Swift/UVOT	n	7246	no
12940.5	21.2	0.0	UVM2	AB	NGSO/Swift/UVOT	n	7246	no
10958.5	21.7	0.0	UVW2	AB	NGSO/Swift/UVOT	n	7246	no
16073.5	23.1	0.0	white	AB	NGSO/Swift/UVOT	n	7246	no
