Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
1341.0	18.4	0.1	r	SDSS	BSPU/MASTER-Amur/Apogee-ALTA-U16M	n	13623	no
2154.0	18.9	0.17	r	SDSS	BSPU/MASTER-Amur/Apogee-ALTA-U16M	n	13623	no
2985.0	19.3	0.27	r	SDSS	BSPU/MASTER-Amur/Apogee-ALTA-U16M	n	13623	no
3815.0	19.0	0.24	r	SDSS	BSPU/MASTER-Amur/Apogee-ALTA-U16M	n	13623	no
4644.0	19.5	0.0	r	SDSS	BSPU/MASTER-Amur/Apogee-ALTA-U16M	n	13623	no
5472.0	19.5	0.0	r	SDSS	BSPU/MASTER-Amur/Apogee-ALTA-U16M	n	13623	no
16770.0	19.5	0.0	unfiltered	USNO	Calern/TAROT(25cm)/ANDOR-IKON-L936-BEX2-DD	n	13624	no
11880.0	20.0	0.5	R	USNO	TuNO/RTT150/TFOSC	n	13626	no
150.760900020599	19.21	0.16	white	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
577.846608996391	19.44	0.22	white	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
753.931969046593	19.79	0.25	white	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
944.877290010452	20.08	0.17	white	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1183.33866900206	20.25	0.3	white	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1355.71789902449	20.67	0.37	white	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1523.09221899509	19.62	0.29	white	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
12086.5529900193	21.67	0.28	white	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
17522.8913200498	22.15	0.25	white	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
23297.5544100404	22.85	0.39	white	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
13047.0568500161	21.37	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
629.62410902977	18.81	0.54	V	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
804.606209039688	18.35	0.4	V	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1060.47101902962	18.22	0.37	V	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1233.04200899601	18.25	0.37	V	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1405.19973903894	18.91	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
13066.083120048	18.19	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
553.524729013443	18.65	0.27	B	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
729.52192902565	18.89	0.31	B	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1159.00037902594	19.29	0.4	B	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1331.43932902813	19.86	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1503.52531903982	19.85	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
412.952710032463	19.54	0.1	U	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
704.593389034271	19.73	0.36	U	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1306.64315903187	20.22	0.49	U	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
11729.3457000256	22.25	0.44	U	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
22550.824360013	21.9	0.45	U	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1133.92297899723	20.51	0.0	U	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
1478.78431904316	20.53	0.0	U	AB	NGSO/Swift/UVOT	n	BurstAnalyser	no
