Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
1800.0	19.4	0.0	R	USNO	Calern/TAROT(25cm)/ANDOR-IKON-L936-BEX2-DD	n	13319	no
3120.0	23.6	0.0	r	SDSS	ORM/NOT(2.56m)/MOSCA	n	13321	no
17964.0	18.5	0.0	J	Vega	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	13325	no
17964.0	17.6	0.0	H	Vega	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	13325	no
17964.0	16.0	0.0	Ks	Vega	FLWO/PAIRITEL(1.3m)/2MASS-3-Band-NIC	n	13325	no
780.0	17.7	0.0	Unfiltered	Vega	ISU/MASTER-II-East/Apogee-ALTA-U16M	n	13329	no
780.0	18.2	0.0	Unfiltered	Vega	KAO/MASTER-II-West/Apogee-ALTA-U16M	n	13329	no
780.0	18.2	0.0	Unfiltered	Vega	KAO/MASTER-II-West/Apogee-ALTA-U16M	n	13329	no
957.0	18.6	0.0	Unfiltered	Vega	KAO/MASTER-II-West/Apogee-ALTA-U16M	n	13329	no
957.0	18.1	0.0	Unfiltered	Vega	ISU/MASTER-II-East/Apogee-ALTA-U16M	n	13329	no
1150.0	18.9	0.0	Unfiltered	Vega	KAO/MASTER-II-West/Apogee-ALTA-U16M	n	13329	no
1150.0	18.4	0.0	Unfiltered	Vega	ISU/MASTER-II-East/Apogee-ALTA-U16M	n	13329	no
1355.0	18.4	0.0	Unfiltered	Vega	ISU/MASTER-II-East/Apogee-ALTA-U16M	n	13329	no
1355.0	19.0	0.0	Unfiltered	Vega	KAO/MASTER-II-West/Apogee-ALTA-U16M	n	13329	no
1559.0	18.3	0.0	Unfiltered	Vega	ISU/MASTER-II-East/Apogee-ALTA-U16M	n	13329	no
1560.0	18.4	0.0	Unfiltered	Vega	KAO/MASTER-II-West/Apogee-ALTA-U16M	n	13329	no
1764.0	18.4	0.0	Unfiltered	Vega	ISU/MASTER-II-East/Apogee-ALTA-U16M	n	13329	no
1764.0	19.1	0.0	Unfiltered	Vega	KAO/MASTER-II-West/Apogee-ALTA-U16M	n	13329	no
1969.0	18.4	0.0	Unfiltered	Vega	ISU/MASTER-II-East/Apogee-ALTA-U16M	n	13329	no
1969.0	19.1	0.0	Unfiltered	Vega	KAO/MASTER-II-West/Apogee-ALTA-U16M	n	13329	no
2179.0	18.4	0.0	Unfiltered	Vega	ISU/MASTER-II-East/Apogee-ALTA-U16M	n	13329	no
2179.0	19.0	0.0	Unfiltered	Vega	KAO/MASTER-II-West/Apogee-ALTA-U16M	n	13329	no
1400.0	20.0	0.0	Unfiltered	Vega	KAO/MASTER-II-West/Apogee-ALTA-U16M	n	13329	no
151.670930027962	22.2	0.59	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
580.097589015961	21.22	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
753.584719002247	21.25	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
942.979530036449	22.45	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1180.40424901247	21.25	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1352.42951899767	21.24	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1524.89059901237	21.28	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1697.20271903276	21.26	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1869.97827899456	21.24	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
2043.54817903042	21.25	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
2216.04238903522	21.25	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
5848.87212002277	22.34	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
12444.6713100076	22.86	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
12741.6664699912	22.84	0.0	white	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
630.788339018822	18.78	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
802.940109014511	18.8	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1057.85572898388	18.79	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1230.18993902206	18.77	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1402.12697899342	18.77	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1574.56597900391	18.77	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1747.59015899897	18.75	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1919.9350489974	18.75	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
2093.53248900175	18.74	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
2265.5799190402	18.74	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
6252.73215001822	20.25	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
29560.4858000278	19.54	0.0	V	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
555.791679024696	19.7	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
729.102939009666	19.68	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1155.97704899311	19.63	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1328.00237900019	19.67	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1500.41927903891	19.64	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1845.59587901831	19.65	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
2019.04375898838	19.67	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
2191.57722902298	19.69	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
5644.21698004007	20.44	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
6988.9699100256	20.01	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
11532.5302000046	20.87	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
11836.0458099842	21.28	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
12139.5779799819	21.34	0.0	B	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
413.780000030994	22.0	0.0	U	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
704.201379001141	20.35	0.0	U	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1131.13697898388	20.33	0.0	U	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1648.02367901802	20.32	0.0	U	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1820.90938901901	20.37	0.0	U	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
2166.86879903078	20.39	0.0	U	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
6867.15544003248	21.91	0.0	U	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
18153.6444399953	21.72	0.0	U	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
679.829968988895	20.4	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
851.888348996639	20.38	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1106.91987901926	20.43	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1279.12098902464	20.36	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1451.42281901836	20.44	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1623.54187899828	20.49	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1796.66483902931	20.39	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1969.00958901644	20.41	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
2142.59665900469	20.45	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
2314.65503901243	20.43	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
6662.54993999004	22.24	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
17625.6971899867	23.0	0.0	UVW1	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
606.240459024906	20.61	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
778.662939012051	20.68	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1205.85759902	20.63	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1377.81119900942	20.64	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1550.28331899643	20.65	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1722.5402790308	20.59	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1895.39855903387	20.65	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
2241.36335903406	20.62	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
6048.38591998816	22.49	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
23863.2684600353	23.08	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
24829.7135800123	22.22	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
29072.0033100247	23.45	0.0	UVW2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
655.09421902895	20.12	0.0	UVM2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
827.202259004116	20.12	0.0	UVM2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1082.20063900948	20.16	0.0	UVM2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1254.43003898859	20.08	0.0	UVM2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1771.95121902227	20.11	0.0	UVM2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1944.24683898687	20.14	0.0	UVM2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
2117.83879899979	20.16	0.0	UVM2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
6457.47003000975	22.14	0.0	UVM2	AB	NGSO/Swift/UVOT	n	BurstAnalyzer	no
1743.05	21.0	0.0	Rc	SDSS	MDM/Tautenburg(1.34m)/AndoriKon-L-936	n	13337	no
2074.56	21.8	0.0	Rc	SDSS	MDM/Tautenburg(1.34m)/AndoriKon-L-936	n	13337	no
2437.57	21.5	0.0	Rc	SDSS	MDM/Tautenburg(1.34m)/AndoriKon-L-936	n	13337	no
3017.66	22.5	0.0	Rc	SDSS	MDM/Tautenburg(1.34m)/AndoriKon-L-936	n	13337	no
3777.34	20.2	0.0	Z	SDSS	MDM/Tautenburg(1.34m)/AndoriKon-L-936	n	13337	no
4512.6	19.3	0.0	Ic	SDSS	MDM/Tautenburg(1.34m)/AndoriKon-L-936	n	13337	no
2730.2	24.48	0.36	R	AB	ORM/WHT(4.2m)/ACAM	n	arXiv1307.6586	no
3214.1	23.81	0.36	I	AB	ORM/WHT(4.2m)/ACAM	n	arXiv1307.6586	no
