Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
174.5	14.58	0.07	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
189.5	14.62	0.08	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
203.5	14.64	0.08	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
216.5	14.76	0.07	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
230.5	14.81	0.08	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
244.5	14.99	0.09	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
258.5	15.03	0.09	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
272.5	15.13	0.09	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
286.5	15.03	0.1	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
301.5	15.18	0.09	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
322.0	15.23	0.06	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
351.0	15.37	0.05	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
380.0	15.48	0.07	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
409.0	15.49	0.07	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
438.0	15.57	0.06	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
467.0	15.54	0.06	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
496.0	15.67	0.08	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
525.0	15.68	0.08	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
554.0	15.82	0.08	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
583.0	15.76	0.1	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
612.0	15.84	0.08	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
641.0	15.85	0.08	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
3105.0	17.05	0.09	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
3305.0	16.98	0.06	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
3630.0	17.12	0.04	CR	USNO	TuNO/ROTSE-IIId/CCD	n	Rykoff2009	no
7460.0	18.66	0.02	B	APASS	ORM/NOT(2.56m)/ALFOSC	y	Kann2010	no
8280.0	18.75	0.02	B	APASS	ORM/NOT(2.56m)/ALFOSC	y	Kann2010	no
28900.0	20.48	0.02	B	APASS	MDM/McGrawHill(1.3m)/TIFKAM	y	Kann2010	no
30500.0	20.53	0.05	B	APASS	LSO/Danish(1.54m)/DFOSC	y	Kann2010	no
30600.0	20.5	0.03	B	APASS	MDM/McGrawHill(1.3m)/TIFKAM	y	Kann2010	no
37500.0	20.9	0.04	B	APASS	MDM/McGrawHill(1.3m)/TIFKAM	y	Kann2010	no
40800.0	20.92	0.04	B	APASS	MDM/McGrawHill(1.3m)/TIFKAM	y	Kann2010	no
102000.0	22.34	0.05	B	APASS	PAO/ANTU-VLT-UT1(8.2m)/ISAAC	y	Kann2010	no
114000.0	22.5	0.07	B	APASS	MDM/McGrawHill(1.3m)/TIFKAM	y	Kann2010	no
