Time(s)	Mag	MagErr	Filter	System	Observatory/Telescope/Instrument	GalExtCorr	Source	Flag
1330.5	16.7	0.0	Unfiltered	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	6734	no
98.5999984741211	16.913559	0.10442644	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
108.61000061035156	16.940552	0.10634209	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
118.62000274658205	16.822828	0.09893769	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
128.63999938964844	17.02843	0.11143775	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
138.64999389648438	17.060452	0.11458368	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
148.66000366210938	16.904284	0.104061216	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
158.6699981689453	16.841475	0.10005359	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
168.67999267578125	16.77746	0.09633816	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
178.69000244140625	17.03204	0.1123817	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
188.5500030517578	17.196556	0.125235	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
204.6199951171875	16.637917	0.23089223	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
214.6300048828125	16.31142	0.19209443	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
224.6300048828125	16.69126	0.23629956	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
234.63999938964844	16.757328	0.25205457	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
244.6499938964844	16.61425	0.23056434	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
254.66000366210932	16.688383	0.23997876	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
264.6700134277344	16.685905	0.23997974	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
274.6700134277344	16.917532	0.27488878	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
284.67999267578125	17.456299	0.3915542	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
294.69000244140625	16.600634	0.22855477	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
304.70001220703125	17.248898	0.34009528	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
314.7099914550781	16.830673	0.25785497	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
324.7099914550781	16.83352	0.26211855	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
334.7200012207031	16.837814	0.2604256	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
344.7300109863281	17.460976	0.39197958	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
354.739990234375	16.803972	0.25526485	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
364.739990234375	16.79976	0.2562493	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
374.75	16.898987	0.27133164	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
384.760009765625	17.449034	0.38756144	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
394.7699890136719	17.328228	0.35804418	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
404.7699890136719	16.873453	0.27074653	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
414.7799987792969	17.859648	0.5123078	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
424.7900085449219	17.491428	0.40542307	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
434.7900085449219	17.146534	0.31532657	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
444.7999877929688	16.92582	0.2748013	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
454.80999755859375	17.82815	0.50663316	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
464.8200073242188	17.457808	0.39287877	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
474.8200073242188	17.261671	0.34118634	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
488.4599914550781	17.527018	0.2893193	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
4286.35986328125	19.51382	0.2784594	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
4491.669921875	19.558138	0.27359518	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
4696.5	19.540062	0.15059519	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
5558.080078125	20.255192	0.40890118	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
5721.72021484375	19.732533	0.30973375	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
5926.7099609375	19.755508	0.31867915	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
6133.2900390625	19.815418	0.19003564	white	AB	NGSO/Swift/UVOT	n	Roming2017	no
10917.66015625	19.654938	0.39755157	V	AB	NGSO/Swift/UVOT	n	Roming2017	no
16538.91015625	20.821018	0.4471829	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
17311.119140625	20.552526	0.52170974	B	AB	NGSO/Swift/UVOT	n	Roming2017	no
18887.5	20.732864	0.4134774	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
23408.609375	20.795094	0.54247487	U	AB	NGSO/Swift/UVOT	n	Roming2017	no
1948.9	18.0	0.2	R	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	6761	no
4025.35	18.5	0.2	R	USNO	McDonald/ROTSE-IIIb(0.45m)/CCD	n	6761	no
14614.0	20.45	0.5	R	USNO	KO/Keck-1/LRIS	n	6741	no
125.15	14.8	0.0	R	USNO	AKO/MASTER-Progenitor/Apogee-ALTA-U16M	n	6752	no
102968.0	23.7	0.0	R	USNO	KO/Keck-1/LRIS	n	6757	no
