time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
77.0	18.53523303294248	0.0	white	AB	NGSO/Swift/UVOT	y	4103	no
105.0	15.611104725932876	0.0	Rc	AB	RIKEN/ART(14inches)/CCD	y	4112	no
169.0	15.131452894219017	0.0	Ic	AB	RIKEN/ART(14inches)/CCD	y	4112	no
388.1000061	19.612561216622108	0.49758774	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
4177.0	17.711104725932877	0.0	Unfiltered	AB	Miyazaki/RIMOTS(30cm)/CCD	y	4106	no
6300.0	21.43174814804837	0.0	R	AB	Lulin/1m/TRIPOL	y	4105	no
11115.67969	20.690871216622103	0.3297421	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
14232.5	21.850272326402983	0.5	B	AB	NGSO/Swift/UVOT	y	4107	no
14739.5	22.46206839580632	0.6	UVW2	AB	NGSO/Swift/UVOT	y	4107	no
14899.0	20.38651207853354	0.0	V	AB	NGSO/Swift/UVOT	y	4107	no
17058.0	20.66642073436639	0.0	UVM2	AB	NGSO/Swift/UVOT	y	4107	no
17538.5	21.469509216622107	0.4	UVW1	AB	NGSO/Swift/UVOT	y	4107	yes/X/Y
17948.0	20.721750310078207	0.3	U	AB	NGSO/Swift/UVOT	y	4107	no
19047.0	21.36174814804837	0.24	R	AB	MAO/AZT-22(1.5m)/SITe2k	y	4185	no
29537.38086	21.985629216622108	0.4735188	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
69050.02344	20.914212216622108	0.41295516	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
79898.78125	20.739109216622108	0.2883899	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
85685.24219	21.13755321662211	0.39804935	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
91468.84375	20.92846621662211	0.3373323	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
97253.11719	21.420108216622108	0.49957508	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
105769.7891	21.75704421662211	0.46306613	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
132036.0156	21.28507921662211	0.44068938	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
161316.0156	21.867707216622108	0.45410717	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
231950.5469	21.70533421662211	0.46746027	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
250596.7969	21.838002216622108	0.5343858	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
264813.9688	21.79937021662211	0.42491803	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
298392.8125	22.58289421662211	0.52832013	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
346083.9063	22.327529216622107	0.5301588	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
363477.8438	21.509202216622107	0.5405895	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
514103.9688	21.46510821662211	0.46875358	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
528469.25	21.91467321662211	0.39225528	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
549142.5625	21.58285021662211	0.50171864	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
573764.875	21.91716121662211	0.5042992	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
818055.5	21.671739216622107	0.45851016	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
985337.8125	21.346074216622107	0.38870826	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
995529.9375	21.482752216622107	0.494224	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1015577.875	20.899817216622107	0.378919	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1022875.25	21.29251721662211	0.52443814	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1028679.625	21.047913216622103	0.40784946	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1034485.125	20.94459921662211	0.37557125	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1040259.375	20.87095721662211	0.34841025	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1060607.625	22.13706521662211	0.49259314	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1113951.875	21.88851021662211	0.53236616	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1140497.125	22.194415216622108	0.5107457	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1221618.375	21.728091216622108	0.4306707	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1245690.25	21.141606216622108	0.341475	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1258360.125	21.291585216622103	0.49834776	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1305328.125	22.47095221662211	0.5428681	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1371484.625	21.668435216622107	0.53759116	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1390855.875	21.979462216622107	0.51915056	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
1458534.375	22.36571421662211	0.4851962	UVW1	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
