time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
108.3499984741211	14.333691486061172	0.050386112	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
118.37000274658205	14.34831848606117	0.050705113	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
128.3800048828125	14.542102486061172	0.055776402	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
138.39999389648438	14.78848248606117	0.062981635	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
148.41000366210938	15.02283848606117	0.07114389	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
158.4199981689453	15.08943948606117	0.07351883	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
168.42999267578125	15.357164486061173	0.084414944	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
178.44000244140625	15.36880948606117	0.084930256	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
188.4600067138672	15.51105148606117	0.09174551	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
198.3099975585937	15.456840486061171	0.09054103	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
215.2100067138672	16.02962751736064	0.164705	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
225.22000122070312	16.028095517360644	0.16425253	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
235.22999572753903	16.218062517360643	0.18184151	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
245.2400054931641	16.40875351736064	0.2021553	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
255.2400054931641	16.41290551736064	0.20249099	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
265.25	15.747490517360642	0.14302519	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
275.260009765625	15.489287017360642	0.12540743	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
285.2699890136719	16.188004517360643	0.17922726	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
295.2799987792969	16.24291651736064	0.18351154	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
305.2900085449219	16.38691151736064	0.2007061	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
315.2900085449219	16.147602517360642	0.1769986	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
325.29998779296875	16.25437751736064	0.1864202	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
335.3099975585937	16.96390351736064	0.2746967	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
345.32000732421875	16.229021517360643	0.18466635	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
355.3299865722656	16.620596517360642	0.22918996	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
365.3299865722656	17.01271651736064	0.28299195	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
375.3399963378906	16.94371251736064	0.277218	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
385.3500061035156	17.98759051736064	0.5411591	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
395.3599853515625	17.422138517360644	0.37807873	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
405.3599853515625	17.103514517360644	0.30907458	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
415.3699951171875	16.687777517360644	0.23884133	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
425.3800048828125	17.225216517360643	0.32777452	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
