time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
41.38	18.382616513875483	0.0	V	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
54.34	17.382616513875483	1.49	V	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
60.0	13.986710282336242	0.0	unfiltered	AB	HESS/ROTSE-IIIc(0.45m)/CCD	y	13432	no
66.44	16.752616513875484	0.56	V	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
72.39	17.541560495677707	0.0	B	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
73.26	16.1862408082369	0.14	R	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
83.62	17.262616513875482	0.42	V	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
83.72	17.60156049567771	0.0	B	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
95.81	15.94156049567771	0.48	B	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
99.18	14.906240808236896	0.04	R	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
100.9	15.222616513875485	0.07	V	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
111.0	14.306240808236897	0.14	R	AB	Boyden/Watcher(0.4m)/ApogeeAP6e	y	arXiv1405.7396	no
112.0	11.953240808236895	0.008	R	AB	CTIO/PROMPT-4/ApogeeAltaU47	y	13430	no
113.0	12.315616513875485	0.014	V	AB	CTIO/PROMPT-1/ApogeeAltaU47	y	13430	no
116.0	13.702560495677709	0.014	B	AB	CTIO/PROMPT-3/ApogeeAltaU47	y	13430	no
117.32	12.196240808236896	0.01	R	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
117.5	12.326240808236896	0.16	R	AB	Boyden/Watcher(0.4m)/ApogeeAP6e	y	arXiv1405.7396	no
118.18	12.882616513875483	0.01	V	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
122.5	12.066240808236897	0.15	R	AB	Boyden/Watcher(0.4m)/ApogeeAP6e	y	arXiv1405.7396	no
125.78	13.181560495677708	0.02	B	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
128.5	11.786240808236895	0.09	R	AB	Boyden/Watcher(0.4m)/ApogeeAP6e	y	arXiv1405.7396	no
133.5	11.816240808236897	0.14	R	AB	Boyden/Watcher(0.4m)/ApogeeAP6e	y	arXiv1405.7396	no
144.97	13.511560495677708	0.03	B	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
149.97	13.232616513875485	0.01	V	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
149.97	12.446240808236896	0.01	R	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	arXiv1405.7396	no
170.0	12.556240808236897	0.15	R	AB	Boyden/Watcher(0.4m)/ApogeeAP6e	y	arXiv1405.7396	no
