time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
47.5	16.76648239626928	0.13	Rc	AB	LLNP/LOTIS(4x11cm)/Loral442	y	7443	no
47.6	16.891410258946905	0.32	CR	AB	LANL/RAPTOR/CCD	y	7477	no
77.5	17.274410258946908	0.057	CR	AB	LO/KAIT(0.8m)/Apogee-AP7-CCD	y	7475	no
85.27	17.571410258946905	0.18	CR	AB	LANL/RAPTOR/CCD	y	7477	no
102.5	17.631410258946907	0.062	CR	AB	LO/KAIT(0.8m)/Apogee-AP7-CCD	y	7475	no
119.0	17.351232569654062	0.0	R	AB	LO/KAIT(0.8m)/Apogee-AP7-CCD	y	7441	no
177.36	18.141410258946905	0.36	CR	AB	LANL/RAPTOR/CCD	y	7477	no
190.0	17.871410258946906	0.051	CR	AB	LO/KAIT(0.8m)/Apogee-AP7-CCD	y	7475	no
228.87	17.241410258946907	0.16	CR	AB	LANL/RAPTOR/CCD	y	7477	no
234.5200042724609	18.451415424032103	0.24020638	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
244.52999877929688	18.172507424032105	0.20497493	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
254.5399932861328	18.397475424032105	0.23603557	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
264.54998779296875	18.187770424032102	0.20466112	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
274.5599975585937	18.744191424032103	0.28653508	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
281.0	17.243410258946906	0.022	CR	AB	LO/KAIT(0.8m)/Apogee-AP7-CCD	y	7475	no
284.5599975585937	18.219186424032102	0.21089341	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
293.28	17.331410258946907	0.2	CR	AB	LANL/RAPTOR/CCD	y	7477	no
294.57000732421875	17.984584424032104	0.18467665	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
304.5799865722656	17.671079424032104	0.15431012	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
314.5899963378906	17.777913424032104	0.16262823	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
324.45001220703125	18.022609424032105	0.19108704	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
341.1499938964844	17.931320415659588	0.42377958	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
358.12	17.051410258946905	0.16	CR	AB	LANL/RAPTOR/CCD	y	7477	no
372.0	17.241410258946907	0.023	CR	AB	LO/KAIT(0.8m)/Apogee-AP7-CCD	y	7475	no
387.7999877929688	19.26714241565959	0.47918963	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
439.6199951171875	17.818074725760837	0.35104868	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
440.4599914550781	17.92087132579616	0.3708553	B	AB	NGSO/Swift/UVOT	y	Roming2017	no
454.739990234375	17.933587424032105	0.18032391	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
