time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
160.0	17.366072623335107	0.0	C	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
167.0	13.42937314	1.1	white	AB	NGSO/Swift/UVOT	y	Michal	no
215.0	17.566072623335106	0.0	C	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
429.0	13.64295603	0.03	U	AB	NGSO/Swift/UVOT	y	Michal	yes/Z
643.0	18.09384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
658.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
658.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
658.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
658.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
722.0	18.066072623335103	0.0	C	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
722.0	18.09384599773732	0.0	P	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
792.0	18.19384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
798.0	18.79384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
813.0	19.066072623335103	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
813.0	19.066072623335103	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
813.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
813.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
838.0	19.866072623335107	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
908.5	14.63852093	0.09	UVW2	AB	NGSO/Swift/UVOT	y	Michal	yes/Z
945.5	15.59768558	0.04	B	AB	NGSO/Swift/UVOT	y	Michal	no
967.0	18.29384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
969.5	15.03937314	0.02	white	AB	NGSO/Swift/UVOT	y	Michal	no
982.5	14.22934518	0.06	UVW1	AB	NGSO/Swift/UVOT	y	Michal	no
997.0	19.066072623335103	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
997.0	19.066072623335103	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
997.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
997.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1006.5	14.71295603	0.04	U	AB	NGSO/Swift/UVOT	y	Michal	yes/Y
1019.5	15.49181256	0.05	V	AB	NGSO/Swift/UVOT	y	Michal	no
1161.0	18.29384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
1197.0	19.266072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1332.0	15.866647525582344	0.1	r'	AB	IAO/GROWTH-India(0.7m)/AndoriKon-XL	y	30174	no
1341.0	18.89384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
1359.0	18.29384599773732	0.0	P	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
1359.0	13.566072623335108	0.0	C	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
1361.0	18.39384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
1403.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1403.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1403.0	19.366072623335107	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1403.0	19.366072623335107	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1560.0	18.29384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
1603.0	19.166072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1603.0	19.166072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1603.0	19.366072623335107	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1603.0	19.366072623335107	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1682.0	16.026893809224962	0.02	R	AB	CrAO/ZTSH(2.6m)/FLI-PL4240	y	30178	no
1760.0	18.39384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
1802.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1802.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1802.0	19.266072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1802.0	19.266072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
1836.0	16.041757550976676	0.01	Rc	AB	SAO-RAS/Zeiss-1000/EEV-4240-CCD	y	30187	no
1940.0	18.99384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
1959.0	18.49384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
2001.0	19.366072623335107	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2001.0	19.366072623335107	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2001.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2001.0	18.96607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2019.0	18.066072623335103	0.0	C	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
2019.0	18.69384599773732	0.0	P	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
2159.0	18.29384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
2181.0	20.066072623335103	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2201.0	19.366072623335107	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2201.0	19.366072623335107	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2201.0	19.166072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2201.0	19.166072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2204.0	17.391757550976678	0.2	Clear	AB	UMA-CSIC/BOOTES-2-TELMA(0.6m)/EMCCD	y	AlbertoCastroTirado	yes/Z
2358.0	18.39384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
2401.0	19.266072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2401.0	19.266072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2401.0	19.46607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2401.0	19.46607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2473.2	16.321757550976677	0.01	Rc	AB	SAO-RAS/Zeiss-1000/EEV-4240-CCD	y	30187	no
2558.0	16.293845997737318	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
2600.0	19.166072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2600.0	19.166072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2600.0	19.46607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2600.0	19.46607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2743.0	13.66607262333511	0.0	C	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
2743.0	18.69384599773732	0.0	P	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
2757.0	15.493845997737315	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
2780.0	20.166072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2800.0	19.46607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2800.0	19.46607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2800.0	19.266072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2800.0	19.266072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2957.0	17.09384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
2999.0	19.566072623335103	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2999.0	19.566072623335103	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2999.0	19.266072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
2999.0	19.266072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3156.0	16.39384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
3199.0	18.666072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3199.0	18.666072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3199.0	18.166072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3199.0	18.166072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3356.0	16.993845997737317	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
3379.0	19.766072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3398.0	18.766072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3398.0	18.766072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3398.0	19.46607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3398.0	19.46607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3405.6	16.641757550976678	0.01	Rc	AB	SAO-RAS/Zeiss-1000/EEV-4240-CCD	y	30187	no
3418.0	18.59384599773732	0.0	P	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
3418.0	18.166072623335108	0.0	C	AB	Pulkovo/MASTER-Kislovodsk/Apogee-ALTA-U16M	y	30176	no
3513.0	16.74689380922496	0.04	R	AB	SIENA/32cm/SBIG-STL-6303	y	30198	no
3555.0	16.793845997737318	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
3598.0	19.066072623335103	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3598.0	19.066072623335103	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3598.0	19.46607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3598.0	19.46607262333511	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3723.0	16.656072623335106	0.05	CR	AB	AstroCamp/T18(0.32cm)/QHY600M-PH-US	y	30231	no
3755.0	17.09384599773732	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
3797.0	19.066072623335103	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3797.0	19.066072623335103	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3797.0	19.366072623335107	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3797.0	19.366072623335107	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3954.0	15.493845997737315	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
3997.0	19.266072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3997.0	19.266072623335106	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3997.0	19.666072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
3997.0	19.666072623335108	0.0	C	AB	LMSU/MASTER-Tavrida/Apogee-ALTA-U16M	y	30176	no
4099.0	17.166072623335108	0.0	C	AB	IAC/MASTER-IAC/Apogee-ALTA-U16M	y	30176	no
4099.0	17.166072623335108	0.0	C	AB	IAC/MASTER-IAC/Apogee-ALTA-U16M	y	30176	no
4099.0	17.46607262333511	0.0	C	AB	IAC/MASTER-IAC/Apogee-ALTA-U16M	y	30176	no
4099.0	17.46607262333511	0.0	C	AB	IAC/MASTER-IAC/Apogee-ALTA-U16M	y	30176	no
4108.0	16.90689380922496	0.02	R	AB	CrAO/ZTSH(2.6m)/FLI-PL4240	y	30178	no
4154.0	16.193845997737316	0.0	P\	AB	SAAO/MASTER-SAAO(2X0.4m)/VWF-2	y	30176	no
4239.0	16.82719834932239	0.0	I	AB	IAC/MASTER-IAC/Apogee-ALTA-U16M	y	30176	no
4239.0	17.016893809224964	0.0	R	AB	IAC/MASTER-IAC/Apogee-ALTA-U16M	y	30176	no
4281.0	17.26579684662585	0.07	u	AB	SAAO/MeerLICHT(0.6m)/CCD	y	30180	no
4470.0	17.185136848596663	0.04	g	AB	SAAO/MeerLICHT(0.6m)/CCD	y	30180	no
4713.0	17.009230589333534	0.1	V	AB	AstroCamp/T18(0.32cm)/QHY600M-PH-US	y	30231	no
4745.0	15.97934518	0.07	UVW1	AB	NGSO/Swift/UVOT	y	Michal	yes/Y
4828.0	17.037429811888636	0.03	i	AB	SAAO/MeerLICHT(0.6m)/CCD	y	30180	no
4945.0	16.46295603	0.05	U	AB	NGSO/Swift/UVOT	y	Michal	yes/Y
5009.0	17.022909305785717	0.07	z	AB	SAAO/MeerLICHT(0.6m)/CCD	y	30180	no
5212.8	17.021757550976677	0.01	Rc	AB	SAO-RAS/Zeiss-1000/EEV-4240-CCD	y	30187	no
5552.0	17.258733802616792	0.03	r	AB	SAAO/MeerLICHT(0.6m)/CCD	y	30180	no
5617.0	17.041757550976676	0.08	Clear	AB	UMA-CSIC/BOOTES-2-TELMA(0.6m)/EMCCD	y	AlbertoCastroTirado	no
