time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
104803.2	21.05568085199088	0.11	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
109036.8	21.16077145918311	0.08	r	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
157282.0	21.629718509443983	0.2	Clear	AB	Abastumani/AS-32(0.7m)/PL4240-CCD	y	Volnova	no
194400.0	21.87077145918311	0.1	r	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
200188.8	21.79568085199088	0.12	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
208051.2	19.51466559590456	0.12	K	AB	KO/Keck-1/LRIS	y	arXiv1505.03522	yes/Z
227139.0	21.7540948593086	0.12	R	AB	Sayan/AZT-33IK(1.6m)/E2V-CCD30-11	y	Volnova	no
258681.6	22.593824917271345	0.05	g	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
260064.0	22.270771459183116	0.04	r	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
261878.4	22.16568085199088	0.06	i	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
264470.4	22.09189427370006	0.1	z	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
404331.0	21.5540948593086	0.0	R	AB	TSAO/Zeiss-1000/CCD	y	Volnova	no
437097.6	22.54568085199088	0.1	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
695088.0	22.62568085199088	0.53	i	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
782611.2	22.41568085199088	0.11	i	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
815616.0	20.96466559590456	0.15	K	AB	KO/Keck-1/LRIS	y	arXiv1505.03522	yes/Z
862617.6	22.27568085199088	0.12	i	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
868579.2	22.32568085199088	0.11	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
954288.0	22.25568085199088	0.08	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
1040000.0	22.20568085199088	0.08	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
1130000.0	22.16568085199088	0.07	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
1300000.0	22.11568085199088	0.06	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
1470000.0	22.01568085199088	0.09	i	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
1470000.0	22.07568085199088	0.06	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
1560000.0	22.05568085199088	0.06	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
1590000.0	23.99639120817584	0.03	g	AB	KO/Keck-1/LRIS	y	arXiv1505.03522	colevol/Z
1590000.0	22.380771459183112	0.03	r	AB	KO/Keck-1/LRIS	y	arXiv1505.03522	no
1640000.0	21.99568085199088	0.05	i	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
1640000.0	22.11568085199088	0.06	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
1670000.0	22.310771459183112	0.09	r	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
1730000.0	22.16568085199088	0.04	i	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
1730000.0	22.49077145918311	0.05	r	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
1730000.0	23.873824917271342	0.09	g	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
1760000.0	22.08568085199088	0.12	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
1795000.0	22.444094859308603	0.18	R	AB	CrAO/ZTSH(2.6m)/FLI-PL4240	y	Volnova	no
1810000.0	22.40189427370006	0.1	z	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
1840000.0	22.33568085199088	0.24	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
1920000.0	22.17568085199088	0.12	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
1920000.0	22.41077145918311	0.19	r	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
1970000.0	24.013824917271343	0.25	g	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
2010000.0	22.790771459183112	0.19	r	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
2010000.0	22.04568085199088	0.18	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
2090000.0	22.18568085199088	0.1	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
2090000.0	22.83077145918311	0.12	r	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
2180000.0	22.90077145918311	0.17	r	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
2180000.0	22.07568085199088	0.16	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
2250000.0	22.30568085199088	0.08	i	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
2330000.0	22.19568085199088	0.11	i	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
2510000.0	22.32568085199088	0.06	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
2680000.0	22.43568085199088	0.05	i	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
2680000.0	23.12077145918311	0.07	r	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
2690000.0	22.40568085199088	0.16	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
2780000.0	22.27568085199088	0.21	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
2950000.0	22.28568085199088	0.15	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
3460000.0	22.74568085199088	0.16	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
3900000.0	23.01568085199088	0.29	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
3980000.0	22.85568085199088	0.1	i	AB	ORM/Liverpool(2m)/RATCAM	y	arXiv1505.03522	no
4060000.0	23.75077145918311	0.13	r	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
4060000.0	24.413824917271345	0.19	g	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
4060000.0	23.09568085199088	0.08	i	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
4070000.0	22.671894273700055	0.12	z	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
4090000.0	23.03568085199088	0.23	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
4130000.0	23.91077145918311	0.27	r	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
4250000.0	23.12568085199088	0.19	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
4790000.0	24.93639120817584	0.09	g	AB	KO/Keck-1/LRIS	y	arXiv1505.03522	no
4790000.0	23.720771459183112	0.08	r	AB	KO/Keck-1/LRIS	y	arXiv1505.03522	no
5000000.0	23.47568085199088	0.1	i	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
5200000.0	23.49568085199088	0.36	i	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
5670000.0	23.90077145918311	0.35	r	AB	PO/60inches/SEDM	y	arXiv1505.03522	no
6740000.0	24.663824917271345	0.09	g	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
6740000.0	23.45189427370006	0.1	z	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
6740000.0	23.45568085199088	0.07	i	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
6740000.0	23.720771459183112	0.07	r	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
7380000.0	24.99639120817584	0.12	g	AB	KO/Keck-1/LRIS	y	arXiv1505.03522	no
7380000.0	23.950771459183112	0.08	r	AB	KO/Keck-1/LRIS	y	arXiv1505.03522	no
7380000.0	23.69568085199088	0.09	i	AB	KO/Keck-1/LRIS	y	arXiv1505.03522	no
7510000.0	23.62568085199088	0.4	i	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
9840000.0	23.98568085199088	0.2	i	AB	ORM/NOT(2.56m)/ALFOSC	y	arXiv1505.03522	no
10400000.0	23.80568085199088	0.08	i	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
10400000.0	23.89077145918311	0.11	r	AB	ORM/GTC(10.4m)/OSIRIS	y	arXiv1505.03522	no
