time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
34.0	15.380993689321471	0.25	I	AB	CTIO/PROMPT(16inch)/ApogeeAltaU47	y	10494	no
78.1500015258789	16.872167173906355	0.1261529	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
78.4324	17.305514851462156	0.141819	V	AB	NGSO/Swift/UVOT	y	Oates	no
88.16999816894531	17.225853173906355	0.15324491	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
88.4394	17.658614851462154	0.1766829999999999	V	AB	NGSO/Swift/UVOT	y	Oates	no
98.18000030517578	17.196867173906355	0.15044405	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
103.4499	17.653814851462155	0.1234715	V	AB	NGSO/Swift/UVOT	y	Oates	no
108.1999969482422	17.143545173906354	0.14622474	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
118.20999908447266	17.346454173906356	0.16353844	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
123.4639	17.986314851462154	0.152443	V	AB	NGSO/Swift/UVOT	y	Oates	no
128.22000122070312	17.486387173906355	0.17646892	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
138.22999572753906	17.458712173906356	0.17467104	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
143.4779	18.118614851462155	0.1692815	V	AB	NGSO/Swift/UVOT	y	Oates	no
148.24000549316406	17.525772173906354	0.18261144	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
158.25	17.443252173906355	0.17255044	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
168.25999450683594	17.506109173906356	0.1785771	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
168.4947	17.938414851462156	0.120093	V	AB	NGSO/Swift/UVOT	y	Oates	no
178.27000427246094	17.372883173906356	0.16533187	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
188.27999877929688	17.799322173906354	0.21214835	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
198.2899932861328	17.427057173906356	0.17076069	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
203.353	18.03741485146216	0.1119245	V	AB	NGSO/Swift/UVOT	y	Oates	no
208.3000030517578	17.348402173906354	0.16441257	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
218.13999938964844	17.391018173906353	0.17023233	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
295.489990234375	17.823442207825558	0.30189002	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
314.8299865722656	17.712165207825556	0.28643775	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
315.3267	18.113914851462155	0.1912545	V	AB	NGSO/Swift/UVOT	y	Oates	no
330.1300048828125	17.239862207825556	0.31380707	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
345.1000061035156	17.589530207825558	0.26509684	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
365.1799926757813	17.650972207825557	0.27430272	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
380.3722	18.259414851462157	0.1933725	V	AB	NGSO/Swift/UVOT	y	Oates	no
384.2999877929688	17.57922520782556	0.2635324	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
409.5499877929688	18.04329220782556	0.2781774	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
439.2300109863281	18.16777020782556	0.30248338	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
460.4265	18.343514851462157	0.1760999999999999	V	AB	NGSO/Swift/UVOT	y	Oates	no
470.55999755859375	18.21540020782556	0.3088773	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
494.5199890136719	17.430118207825558	0.24402861	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
514.9299926757812	17.612436207825557	0.2653003	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
545.6935	18.391914851462158	0.158561	V	AB	NGSO/Swift/UVOT	y	Oates	no
551.52001953125	17.889942167594043	0.31787613	B	AB	NGSO/Swift/UVOT	y	Roming2017	no
571.02001953125	18.018093173906355	0.24335386	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
