time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
234.1699981689453	21.764516170365063	0.12706691	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
438.8	20.821343892156108	0.0	U	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
609.3300170898438	21.976293170365064	0.41422012	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
628.8	18.628172878623708	0.0	UVW2	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
653.1	18.61535370524404	0.0	V	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
665.2	20.045130592354926	0.0	B	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
701.7	18.827776031667263	0.0	UVW1	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
726.0	19.17134389215611	0.0	U	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
781.0	22.174342170365065	0.4777226	white	AB	NGSO/Swift/UVOT	y	Roming2017	no
3443.0	20.821343892156108	0.0	U	AB	NGSO/Swift/UVOT	y	10143	no
4958.4	20.938172878623707	0.0	UVW2	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
4958.5	20.398172878623708	0.0	UVW2	AB	NGSO/Swift/UVOT	y	10143	no
5163.0	19.84535370524404	0.0	V	AB	NGSO/Swift/UVOT	y	10143	no
5163.1	20.32535370524404	0.0	V	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
5265.5	20.365130592354923	0.0	B	AB	NGSO/Swift/UVOT	y	10143	no
5368.0	20.18180262805353	0.0	UVM2	AB	NGSO/Swift/UVOT	y	10143	no
5368.1	20.78180262805353	0.0	UVM2	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
5471.0	21.122588170365063	0.0	white	AB	NGSO/Swift/UVOT	y	10143	no
5573.5	20.397776031667263	0.0	UVW1	AB	NGSO/Swift/UVOT	y	10143	no
5573.7	20.987776031667263	0.0	UVW1	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
5766.4	20.931343892156107	0.0	U	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
7720.1	21.165130592354924	0.0	B	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
10579.9	21.365130592354923	0.0	B	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
12076.7	21.398172878623708	0.0	UVW2	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
16109.8	20.645353705244037	0.0	V	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
17018.5	21.35180262805353	0.0	UVM2	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
17064.0	21.64332458586946	0.3	i'	AB	SSO/Faulkes-South(2m)/MuSCAT3	y	10142	yes/X/Z
19044.0	21.893079538210035	0.25	R	AB	SSO/Faulkes-South(2m)/MuSCAT3	y	10142	yes/X/Z
22177.1	21.21134389215611	0.0	U	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
22905.0	19.94307953821004	0.0	R	AB	NL/BOOTES-3-YA(60cm)/EMCCD	y	AlbertoCastroTirado	no
23069.5	21.79777603166726	0.0	UVW1	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
26168.1	21.875130592354925	0.0	B	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
27071.439453125	22.54714689215611	0.5122755	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
27785.0	20.843079538210034	0.0	R	AB	NL/BOOTES-3-YA(60cm)/EMCCD	y	AlbertoCastroTirado	no
29123.7	21.56134389215611	0.0	U	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
34005.1	20.84180262805353	0.0	UVM2	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift2009_gnd_ana.html	no
72000.0	21.1894595108452	0.0	K	AB	LSO/MPG-ESO(2.2m)/GROND	y	10158	no
72000.0	21.784028037084177	0.0	H	AB	LSO/MPG-ESO(2.2m)/GROND	y	10158	no
72000.0	22.17528427998528	0.0	J	AB	LSO/MPG-ESO(2.2m)/GROND	y	10158	no
72000.0	23.2599557726502	0.2	z'	AB	LSO/MPG-ESO(2.2m)/GROND	y	10158	no
72000.0	23.34332458586946	0.1	i'	AB	LSO/MPG-ESO(2.2m)/GROND	y	10158	no
72000.0	23.52236348304841	0.1	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	10158	no
72000.0	24.38694593815281	0.1	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	10158	no
83334.359375	21.97703989215611	0.51022506	U	AB	NGSO/Swift/UVOT	y	Roming2017	no
937170.0	25.02236348304841	0.0	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	10246	no
