time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
166.9	17.984409275922097	0.06	white	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
428.8	17.279860340295304	0.07	U	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
569.1	17.459483382874602	0.17	B	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
593.65	17.6344092759221	0.12	white	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
643.35	17.87171031219981	0.42	V	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
742.2	18.2994833828746	0.32	B	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
766.55	18.1544092759221	0.19	white	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
816.4	17.08171031219981	0.29	V	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
4349.5	19.58598526208608	0.0	UVW2	AB	NGSO/Swift/UVOT	y	22827	no
6458.35	19.40171031219981	0.44	V	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
11309.8	19.389860340295304	0.1	U	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
11472.5	20.48745369751527	0.3	UVM2	AB	NGSO/Swift/UVOT	y	22827	no
12125.5	20.1994833828746	0.22	B	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
14084.5	20.09223471870556	0.2	UVW1	AB	NGSO/Swift/UVOT	y	22827	no
22387.45	19.919860340295305	0.15	U	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
48780.0	19.5935384530881	0.2	H	AB	LSO/MPG-ESO(2.2m)/GROND	y	22819	no
48780.0	19.69000111725915	0.1	J	AB	LSO/MPG-ESO(2.2m)/GROND	y	22819	no
48780.0	20.28379988390061	0.1	z'	AB	LSO/MPG-ESO(2.2m)/GROND	y	22819	no
48780.0	20.377071644287817	0.1	i'	AB	LSO/MPG-ESO(2.2m)/GROND	y	22819	no
48780.0	20.768591712928277	0.1	r'	AB	LSO/MPG-ESO(2.2m)/GROND	y	22819	no
48780.0	21.25426334708787	0.1	g'	AB	LSO/MPG-ESO(2.2m)/GROND	y	22819	no
48780.0	19.09573578617061	0.4	K	AB	LSO/MPG-ESO(2.2m)/GROND	y	22819	no
58168.4	19.06171031219981	0.0	V	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
62892.75	20.519860340295303	0.4	U	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
62977.6	21.3394833828746	0.0	B	AB	NGSO/Swift/UVOT	y	https://gcn.gsfc.nasa.gov/swift_gnd_ana.html	no
