time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
111.1500015	14.339095761118127	0.07855724	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
121.1699982	14.087529761118128	0.06999331	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
131.1799927	14.246461761118129	0.07549354	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
141.1900024	14.14104876111813	0.071861	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
151.1999969	14.30406676111813	0.07750132	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
161.2100067	14.36995976111813	0.07996027	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
171.2299957	14.502922761118128	0.08514283	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
174.5	14.278125033606075	0.07	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
181.2400055	14.71618076111813	0.094356194	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
189.5	14.318125033606076	0.08	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
191.2400055	14.86593676111813	0.101315156	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
201.25	14.886727761118127	0.1023358	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
203.5	14.338125033606076	0.08	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
208.4900055	14.84127076111813	0.15115035	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
216.5	14.458125033606075	0.07	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
230.5	14.508125033606076	0.08	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
244.5	14.688125033606076	0.09	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
247.4299927	14.751009587439396	0.08090855	U	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
258.5	14.728125033606076	0.09	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
261.5400085	15.025661683589444	0.083250366	B	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
272.5	14.828125033606076	0.09	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
286.5	14.728125033606076	0.1	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
290.3699951	15.021112761118127	0.11045933	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
301.5	14.878125033606077	0.09	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
322.0	14.928125033606076	0.06	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
331.9599915	14.819629587439396	0.0835882	U	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
346.1400146	15.137826683589443	0.08782346	B	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
351.0	15.068125033606076	0.05	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
374.9200134	15.20223176111813	0.120699815	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
380.0	15.178125033606076	0.07	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
409.0	15.188125033606076	0.07	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
416.4700012	15.367450587439397	0.10826175	U	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
430.6099854	15.423625683589444	0.10110901	B	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
438.0	15.268125033606076	0.06	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
459.3599854	15.72916076111813	0.15611592	V	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
467.0	15.238125033606076	0.06	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
496.0	15.368125033606075	0.08	CR	AB	TuNO/ROTSE-IIId/CCD	y	Rykoff2009	no
500.8399963	15.465931587439394	0.11344416	U	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
514.9699707	15.459678683589445	0.10270075	B	AB	NGSO/Swift/UVOT	y	arXiv1701.03713	no
