time_sec	mag	mag_err	band	system	telescope	extcorr	source	flag
97.0	17.665003096008746	0.0	R	AB	McDonald/ROTSE-IIIb(0.45m)/CCD	y	3022	no
1836.0	16.440720498628856	0.0	V	AB	ESAT/BOOTES-1B(30cm)/G2-CCD	y	3023	no
1836.0	14.969342447832007	0.0	I	AB	ESAT/BOOTES-1B(30cm)/G2-CCD	y	3023	no
10848.6796875	21.138474793075808	0.46035942	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
21420.0	21.64180779307581	0.0	V	AB	NGSO/Swift/UVOT	y	3037	no
34200.0	20.45389363589344	0.0	R	AB	PO/60inches/SEDM	y	3033	no
35136.0	20.493519299117203	0.0	K	AB	MKO/UKIRT(3.8m)/UFTI	y	3028	no
36083.2	20.223258096905244	0.11	K'	AB	MKO/UKIRT(3.8m)/UFTI	y	astro-ph0605256	no
47052.0	18.940720498628856	0.0	V	AB	Lulin/1m/TRIPOL	y	3030	no
52416.0	19.969342447832005	0.0	I	AB	Lulin/1m/TRIPOL	y	3030	no
82606.3203125	21.769602793075805	0.5171533	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
106185.6	20.909796765760195	0.0	u	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	y	3051	no
106185.6	21.81372994028308	0.0	g	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	y	3051	no
106185.6	21.665228812451584	0.0	i	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	y	3051	no
106185.6	20.16753628581847	0.0	z	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	y	3051	no
106185.6	21.95314461665277	0.0	r	AB	Haleakala/Faulkes-North(2m)/MuSCAT3	y	3051	no
116334.5234375	21.536344772825185	0.48306063	UVW2	AB	NGSO/Swift/UVOT	y	Roming2017	no
120782.4	20.743258096905244	0.22	K'	AB	MKO/UKIRT(3.8m)/UFTI	y	astro-ph0605256	no
122400.0	20.223519299117203	0.11	K	AB	MKO/UKIRT(3.8m)/UFTI	y	3031	no
188280.0	20.45389363589344	0.0	R	AB	PO/60inches/SEDM	y	3033	no
205304.0	21.093258096905245	0.31	K'	AB	MKO/UKIRT(3.8m)/UFTI	y	astro-ph0605256	no
236718.65625	21.969845793075805	0.48151317	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
237144.546875	21.892501772825185	0.52370805	UVW2	AB	NGSO/Swift/UVOT	y	Roming2017	no
604222.375	22.002227793075807	0.43995833	V	AB	NGSO/Swift/UVOT	y	Roming2017	no
910405.07	22.14180779307581	0.0	V	AB	NGSO/Swift/UVOT	y	3069	no
927425.545	22.923225452967607	0.0	B	AB	NGSO/Swift/UVOT	y	3069	no
933366.285	22.60860046861315	0.0	U	AB	NGSO/Swift/UVOT	y	3069	no
939727.43	21.841807793075805	0.0	V	AB	NGSO/Swift/UVOT	y	3069	no
951123.78	21.941807793075807	0.0	V	AB	NGSO/Swift/UVOT	y	3069	no
989834.4	24.663144616652776	0.11	r	AB	CP/Gemini-South(8.1m)/GMOS	y	astro-ph0605256	yes/Z
1083830.365	22.82322545296761	0.0	B	AB	NGSO/Swift/UVOT	y	3069	no
1118810.03	22.14180779307581	0.0	V	AB	NGSO/Swift/UVOT	y	3069	no
1153340.805	22.82322545296761	0.0	B	AB	NGSO/Swift/UVOT	y	3069	no
1423009.8	22.07351516285403	0.29	K	AB	MKO/Gemini-North(8.1m)/NIRI	y	astro-ph0605256	no
1840096.8	24.61314461665277	0.05	r	AB	CP/Gemini-South(8.1m)/GMOS	y	astro-ph0605256	yes/Z
8664798.6	22.24351516285403	0.0	K	AB	MKO/Gemini-North(8.1m)/NIRI	y	astro-ph0605256	no
9952452.0	24.63314461665277	0.07	r	AB	CP/Gemini-South(8.1m)/GMOS	y	astro-ph0605256	yes/Z
